Periode,Antal,Recidivhændelser,Uddannelse,Køn,Alder
9,15,3,0,0,5
9,12,3,0,0,6
9,4,3,0,0,7
9,2,3,4,1,0
9,32,3,4,1,1
9,29,3,4,1,2
9,32,3,4,1,3
9,17,3,4,1,4
9,48,3,4,1,5
9,31,3,4,1,6
9,17,3,4,1,7
9,1,3,4,0,0
9,5,3,4,0,1
9,3,3,4,0,2
9,3,3,4,0,3
9,4,3,4,0,4
9,13,3,4,0,5
9,1,3,4,0,6
9,2,3,4,0,7
9,8,3,3,1,0
9,15,3,3,1,1
9,43,3,3,1,2
9,54,3,3,1,3
9,24,3,3,1,4
9,32,3,3,1,5
9,24,3,3,1,6
9,5,3,3,1,7
9,0,3,3,0,0
9,3,3,3,0,1
9,1,3,3,0,2
9,4,3,3,0,3
9,4,3,3,0,4
9,4,3,3,0,5
9,3,3,3,0,6
9,1,3,3,0,7
9,818,4,1,1,0
9,1043,4,1,1,1
9,623,4,1,1,2
9,372,4,1,1,3
9,336,4,1,1,4
9,343,4,1,1,5
9,129,4,1,1,6
9,37,4,1,1,7
9,40,4,1,0,0
9,78,4,1,0,1
9,50,4,1,0,2
9,46,4,1,0,3
9,26,4,1,0,4
9,61,4,1,0,5
9,18,4,1,0,6
9,6,4,1,0,7
9,145,4,2,1,0
9,100,4,2,1,1
9,34,4,2,1,2
9,25,4,2,1,3
9,15,4,2,1,4
9,21,4,2,1,5
9,10,4,2,1,6
9,6,4,2,1,7
9,6,4,2,0,0
9,8,4,2,0,1
9,3,4,2,0,2
9,5,4,2,0,3
9,5,4,2,0,4
9,3,4,2,0,5
9,5,4,2,0,6
9,0,4,2,0,7
9,118,4,0,1,0
9,310,4,0,1,1
9,222,4,0,1,2
9,126,4,0,1,3
9,129,4,0,1,4
9,210,4,0,1,5
9,100,4,0,1,6
9,35,4,0,1,7
9,5,4,0,0,0
9,13,4,0,0,1
9,12,4,0,0,2
9,11,4,0,0,3
9,8,4,0,0,4
9,21,4,0,0,5
9,13,4,0,0,6
9,10,4,0,0,7
9,0,4,4,1,0
9,47,4,4,1,1
9,38,4,4,1,2
9,28,4,4,1,3
9,20,4,4,1,4
9,36,4,4,1,5
9,27,4,4,1,6
9,4,4,4,1,7
9,0,4,4,0,0
9,2,4,4,0,1
9,6,4,4,0,2
9,4,4,4,0,3
9,3,4,4,0,4
9,7,4,4,0,5
9,7,4,4,0,6
9,3,4,4,0,7
9,8,4,3,1,0
9,48,4,3,1,1
9,77,4,3,1,2
9,73,4,3,1,3
9,39,4,3,1,4
9,58,4,3,1,5
9,31,4,3,1,6
9,4,4,3,1,7
9,0,4,3,0,0
9,4,4,3,0,1
9,9,4,3,0,2
9,6,4,3,0,3
9,7,4,3,0,4
9,2,4,3,0,5
9,1,4,3,0,6
9,2,4,3,0,7
9,397,1,1,1,0
9,537,1,1,1,1
9,335,1,1,1,2
9,173,1,1,1,3
9,118,1,1,1,4
9,126,1,1,1,5
9,33,1,1,1,6
9,4,1,1,1,7
9,20,1,1,0,0
9,18,1,1,0,1
9,17,1,1,0,2
9,13,1,1,0,3
9,10,1,1,0,4
9,11,1,1,0,5
9,4,1,1,0,6
9,0,1,1,0,7
9,33,1,2,1,0
9,34,1,2,1,1
9,5,1,2,1,2
9,5,1,2,1,3
9,6,1,2,1,4
9,8,1,2,1,5
9,0,1,2,1,6
9,0,1,2,1,7
9,2,1,2,0,0
9,0,1,2,0,1
9,0,1,2,0,2
9,1,1,2,0,3
9,0,1,2,0,4
9,1,1,2,0,5
9,2,1,2,0,6
9,0,1,2,0,7
9,30,1,0,1,0
9,102,1,0,1,1
9,53,1,0,1,2
9,33,1,0,1,3
9,23,1,0,1,4
9,44,1,0,1,5
9,13,1,0,1,6
9,3,1,0,1,7
9,3,1,0,0,0
9,0,1,0,0,1
9,1,1,0,0,2
9,0,1,0,0,3
9,3,1,0,0,4
9,4,1,0,0,5
9,2,1,0,0,6
9,1,1,0,0,7
9,0,1,4,1,0
9,8,1,4,1,1
9,9,1,4,1,2
9,4,1,4,1,3
9,5,1,4,1,4
9,4,1,4,1,5
9,7,1,4,1,6
9,2,1,4,1,7
9,0,1,4,0,0
9,0,1,4,0,1
9,0,1,4,0,2
9,1,1,4,0,3
9,1,1,4,0,4
9,3,1,4,0,5
9,2,1,4,0,6
9,0,1,4,0,7
9,12,1,3,1,0
9,31,1,3,1,1
9,36,1,3,1,2
9,38,1,3,1,3
9,12,1,3,1,4
9,26,1,3,1,5
9,6,1,3,1,6
9,1,1,3,1,7
9,0,1,3,0,0
9,3,1,3,0,1
9,1,1,3,0,2
9,2,1,3,0,3
9,3,1,3,0,4
9,2,1,3,0,5
9,0,1,3,0,6
9,0,1,3,0,7
10,2584,5,1,1,0
10,2599,5,1,1,1
10,2180,5,1,1,2
10,1838,5,1,1,3
10,1623,5,1,1,4
10,3396,5,1,1,5
10,3004,5,1,1,6
10,2348,5,1,1,7
10,702,5,1,0,0
10,801,5,1,0,1
10,622,5,1,0,2
10,532,5,1,0,3
10,478,5,1,0,4
10,977,5,1,0,5
10,897,5,1,0,6
10,1027,5,1,0,7
10,2729,5,2,1,0
10,2157,5,2,1,1
10,641,5,2,1,2
10,414,5,2,1,3
10,355,5,2,1,4
10,790,5,2,1,5
10,682,5,2,1,6
10,357,5,2,1,7
10,592,5,2,0,0
10,678,5,2,0,1
10,151,5,2,0,2
10,120,5,2,0,3
10,148,5,2,0,4
10,341,5,2,0,5
10,289,5,2,0,6
10,102,5,2,0,7
10,970,5,0,1,0
10,3044,5,0,1,1
10,3024,5,0,1,2
10,2315,5,0,1,3
10,2301,5,0,1,4
10,5491,5,0,1,5
10,5257,5,0,1,6
10,3842,5,0,1,7
10,91,5,0,0,0
10,568,5,0,0,1
10,769,5,0,0,2
10,683,5,0,0,3
10,724,5,0,0,4
10,1911,5,0,0,5
10,1744,5,0,0,6
10,1105,5,0,0,7
10,33,5,4,1,0
10,1094,5,4,1,1
10,1545,5,4,1,2
10,1350,5,4,1,3
10,1336,5,4,1,4
10,3532,5,4,1,5
10,3021,5,4,1,6
10,2465,5,4,1,7
10,9,5,4,0,0
10,539,5,4,0,1
10,873,5,4,0,2
10,842,5,4,0,3
10,970,5,4,0,4
10,2356,5,4,0,5
10,1794,5,4,0,6
10,1220,5,4,0,7
10,68,5,3,1,0
10,350,5,3,1,1
10,738,5,3,1,2
10,819,5,3,1,3
10,624,5,3,1,4
10,948,5,3,1,5
10,673,5,3,1,6
10,366,5,3,1,7
10,19,5,3,0,0
10,72,5,3,0,1
10,223,5,3,0,2
10,206,5,3,0,3
10,130,5,3,0,4
10,205,5,3,0,5
10,125,5,3,0,6
10,94,5,3,0,7
10,1126,0,1,1,0
10,1292,0,1,1,1
10,986,0,1,1,2
10,803,0,1,1,3
10,657,0,1,1,4
10,1111,0,1,1,5
10,753,0,1,1,6
10,324,0,1,1,7
10,159,0,1,0,0
10,226,0,1,0,1
10,174,0,1,0,2
10,149,0,1,0,3
10,101,0,1,0,4
10,191,0,1,0,5
10,141,0,1,0,6
10,93,0,1,0,7
10,704,0,2,1,0
10,511,0,2,1,1
10,211,0,2,1,2
10,99,0,2,1,3
10,83,0,2,1,4
10,168,0,2,1,5
10,155,0,2,1,6
10,55,0,2,1,7
10,68,0,2,0,0
10,71,0,2,0,1
10,32,0,2,0,2
10,24,0,2,0,3
10,24,0,2,0,4
10,37,0,2,0,5
10,29,0,2,0,6
10,9,0,2,0,7
10,415,0,0,1,0
10,1087,0,0,1,1
10,941,0,0,1,2
10,700,0,0,1,3
10,609,0,0,1,4
10,1296,0,0,1,5
10,1078,0,0,1,6
10,481,0,0,1,7
10,16,0,0,0,0
10,108,0,0,0,1
10,136,0,0,0,2
10,122,0,0,0,3
10,107,0,0,0,4
10,243,0,0,0,5
10,206,0,0,0,6
10,82,0,0,0,7
10,5,0,4,1,0
10,244,0,4,1,1
10,301,0,4,1,2
10,245,0,4,1,3
10,264,0,4,1,4
10,619,0,4,1,5
10,528,0,4,1,6
10,246,0,4,1,7
10,1,0,4,0,0
10,68,0,4,0,1
10,83,0,4,0,2
10,76,0,4,0,3
10,111,0,4,0,4
10,239,0,4,0,5
10,200,0,4,0,6
10,77,0,4,0,7
10,20,0,3,1,0
10,88,0,3,1,1
10,184,0,3,1,2
10,219,0,3,1,3
10,157,0,3,1,4
10,202,0,3,1,5
10,152,0,3,1,6
10,55,0,3,1,7
10,3,0,3,0,0
10,8,0,3,0,1
10,18,0,3,0,2
10,21,0,3,0,3
10,25,0,3,0,4
10,26,0,3,0,5
10,18,0,3,0,6
10,9,0,3,0,7
10,591,2,1,1,0
10,728,2,1,1,1
10,570,2,1,1,2
10,386,2,1,1,3
10,314,2,1,1,4
10,489,2,1,1,5
10,272,2,1,1,6
10,83,2,1,1,7
10,85,2,1,0,0
10,126,2,1,0,1
10,79,2,1,0,2
10,42,2,1,0,3
10,47,2,1,0,4
10,97,2,1,0,5
10,48,2,1,0,6
10,19,2,1,0,7
10,280,2,2,1,0
10,172,2,2,1,1
10,87,2,2,1,2
10,48,2,2,1,3
10,41,2,2,1,4
10,66,2,2,1,5
10,40,2,2,1,6
10,10,2,2,1,7
10,20,2,2,0,0
10,20,2,2,0,1
10,9,2,2,0,2
10,5,2,2,0,3
10,8,2,2,0,4
10,11,2,2,0,5
10,5,2,2,0,6
10,3,2,2,0,7
10,203,2,0,1,0
10,470,2,0,1,1
10,370,2,0,1,2
10,258,2,0,1,3
10,198,2,0,1,4
10,394,2,0,1,5
10,339,2,0,1,6
10,121,2,0,1,7
10,6,2,0,0,0
10,33,2,0,0,1
10,30,2,0,0,2
10,27,2,0,0,3
10,36,2,0,0,4
10,54,2,0,0,5
10,45,2,0,0,6
10,16,2,0,0,7
10,2,2,4,1,0
10,75,2,4,1,1
10,98,2,4,1,2
10,64,2,4,1,3
10,70,2,4,1,4
10,121,2,4,1,5
10,111,2,4,1,6
10,57,2,4,1,7
10,0,2,4,0,0
10,12,2,4,0,1
10,19,2,4,0,2
10,13,2,4,0,3
10,16,2,4,0,4
10,40,2,4,0,5
10,18,2,4,0,6
10,9,2,4,0,7
10,6,2,3,1,0
10,31,2,3,1,1
10,72,2,3,1,2
10,75,2,3,1,3
10,52,2,3,1,4
10,87,2,3,1,5
10,38,2,3,1,6
10,13,2,3,1,7
10,0,2,3,0,0
10,3,2,3,0,1
10,9,2,3,0,2
10,12,2,3,0,3
10,6,2,3,0,4
10,8,2,3,0,5
10,4,2,3,0,6
10,2,2,3,0,7
10,378,3,1,1,0
10,470,3,1,1,1
10,375,3,1,1,2
10,225,3,1,1,3
10,171,3,1,1,4
10,265,3,1,1,5
10,116,3,1,1,6
10,32,3,1,1,7
10,35,3,1,0,0
10,51,3,1,0,1
10,38,3,1,0,2
10,37,3,1,0,3
10,22,3,1,0,4
10,40,3,1,0,5
10,25,3,1,0,6
10,14,3,1,0,7
10,105,3,2,1,0
10,87,3,2,1,1
10,43,3,2,1,2
10,19,3,2,1,3
10,13,3,2,1,4
10,25,3,2,1,5
10,15,3,2,1,6
10,4,3,2,1,7
10,6,3,2,0,0
10,9,3,2,0,1
10,2,3,2,0,2
10,2,3,2,0,3
10,2,3,2,0,4
10,6,3,2,0,5
10,2,3,2,0,6
10,0,3,2,0,7
10,113,3,0,1,0
10,229,3,0,1,1
10,162,3,0,1,2
10,99,3,0,1,3
10,97,3,0,1,4
10,173,3,0,1,5
10,124,3,0,1,6
10,41,3,0,1,7
10,3,3,0,0,0
10,16,3,0,0,1
10,20,3,0,0,2
10,7,3,0,0,3
10,10,3,0,0,4
10,17,3,0,0,5
10,11,3,0,0,6
10,6,3,0,0,7
10,1,3,4,1,0
10,34,3,4,1,1
10,42,3,4,1,2
10,30,3,4,1,3
10,14,3,4,1,4
10,50,3,4,1,5
10,36,3,4,1,6
10,13,3,4,1,7
10,0,3,4,0,0
10,5,3,4,0,1
10,6,3,4,0,2
10,3,3,4,0,3
10,7,3,4,0,4
10,14,3,4,0,5
10,5,3,4,0,6
10,4,3,4,0,7
10,3,3,3,1,0
10,20,3,3,1,1
10,43,3,3,1,2
10,57,3,3,1,3
10,34,3,3,1,4
10,40,3,3,1,5
10,23,3,3,1,6
10,7,3,3,1,7
10,0,3,3,0,0
10,1,3,3,0,1
10,4,3,3,0,2
10,6,3,3,0,3
10,2,3,3,0,4
10,1,3,3,0,5
10,0,3,3,0,6
10,1,3,3,0,7
10,863,4,1,1,0
10,1103,4,1,1,1
10,741,4,1,1,2
10,421,4,1,1,3
10,292,4,1,1,4
10,393,4,1,1,5
10,154,4,1,1,6
10,30,4,1,1,7
10,42,4,1,0,0
10,97,4,1,0,1
10,65,4,1,0,2
10,36,4,1,0,3
10,28,4,1,0,4
10,49,4,1,0,5
10,27,4,1,0,6
10,7,4,1,0,7
10,162,4,2,1,0
10,121,4,2,1,1
10,45,4,2,1,2
10,26,4,2,1,3
10,16,4,2,1,4
10,30,4,2,1,5
10,13,4,2,1,6
10,5,4,2,1,7
10,4,4,2,0,0
10,10,4,2,0,1
10,6,4,2,0,2
10,7,4,2,0,3
10,5,4,2,0,4
10,6,4,2,0,5
10,4,4,2,0,6
10,0,4,2,0,7
10,135,4,0,1,0
10,292,4,0,1,1
10,261,4,0,1,2
10,138,4,0,1,3
10,101,4,0,1,4
10,201,4,0,1,5
10,108,4,0,1,6
10,39,4,0,1,7
10,4,4,0,0,0
10,10,4,0,0,1
10,13,4,0,0,2
10,9,4,0,0,3
10,11,4,0,0,4
10,20,4,0,0,5
10,15,4,0,0,6
10,5,4,0,0,7
10,0,4,4,1,0
10,36,4,4,1,1
10,50,4,4,1,2
10,34,4,4,1,3
10,15,4,4,1,4
10,42,4,4,1,5
10,26,4,4,1,6
10,5,4,4,1,7
10,0,4,4,0,0
10,4,4,4,0,1
10,4,4,4,0,2
10,5,4,4,0,3
10,4,4,4,0,4
10,13,4,4,0,5
10,7,4,4,0,6
10,4,4,4,0,7
10,16,4,3,1,0
10,42,4,3,1,1
10,78,4,3,1,2
10,84,4,3,1,3
10,61,4,3,1,4
10,74,4,3,1,5
10,36,4,3,1,6
10,9,4,3,1,7
10,1,4,3,0,0
10,2,4,3,0,1
10,5,4,3,0,2
10,10,4,3,0,3
10,5,4,3,0,4
10,6,4,3,0,5
10,2,4,3,0,6
10,2,4,3,0,7
10,403,1,1,1,0
10,584,1,1,1,1
10,340,1,1,1,2
10,192,1,1,1,3
10,126,1,1,1,4
10,166,1,1,1,5
10,47,1,1,1,6
10,4,1,1,1,7
10,16,1,1,0,0
10,24,1,1,0,1
10,16,1,1,0,2
10,18,1,1,0,3
10,14,1,1,0,4
10,14,1,1,0,5
10,4,1,1,0,6
10,0,1,1,0,7
10,29,1,2,1,0
10,32,1,2,1,1
10,10,1,2,1,2
10,6,1,2,1,3
10,7,1,2,1,4
10,6,1,2,1,5
10,4,1,2,1,6
10,1,1,2,1,7
10,2,1,2,0,0
10,1,1,2,0,1
10,0,1,2,0,2
10,1,1,2,0,3
10,0,1,2,0,4
10,1,1,2,0,5
10,2,1,2,0,6
10,0,1,2,0,7
10,29,1,0,1,0
10,68,1,0,1,1
10,70,1,0,1,2
10,25,1,0,1,3
10,35,1,0,1,4
10,49,1,0,1,5
10,18,1,0,1,6
10,4,1,0,1,7
10,0,1,0,0,0
10,1,1,0,0,1
10,4,1,0,0,2
10,2,1,0,0,3
10,2,1,0,0,4
10,5,1,0,0,5
10,1,1,0,0,6
10,1,1,0,0,7
10,0,1,4,1,0
10,16,1,4,1,1
10,4,1,4,1,2
10,4,1,4,1,3
10,4,1,4,1,4
10,4,1,4,1,5
10,13,1,4,1,6
10,2,1,4,1,7
10,0,1,4,0,0
10,0,1,4,0,1
10,0,1,4,0,2
10,1,1,4,0,3
10,2,1,4,0,4
10,2,1,4,0,5
10,3,1,4,0,6
10,0,1,4,0,7
10,8,1,3,1,0
10,32,1,3,1,1
10,44,1,3,1,2
10,24,1,3,1,3
10,22,1,3,1,4
10,23,1,3,1,5
10,4,1,3,1,6
10,1,1,3,1,7
10,0,1,3,0,0
10,2,1,3,0,1
10,1,1,3,0,2
10,2,1,3,0,3
10,1,1,3,0,4
10,4,1,3,0,5
10,3,1,3,0,6
10,0,1,3,0,7
11,3217,5,1,1,0
11,2686,5,1,1,1
11,2213,5,1,1,2
11,1990,5,1,1,3
11,1790,5,1,1,4
11,3552,5,1,1,5
11,3295,5,1,1,6
11,2740,5,1,1,7
11,858,5,1,0,0
11,855,5,1,0,1
11,654,5,1,0,2
11,510,5,1,0,3
11,445,5,1,0,4
11,1044,5,1,0,5
11,959,5,1,0,6
11,1119,5,1,0,7
11,2831,5,2,1,0
11,3047,5,2,1,1
11,891,5,2,1,2
11,493,5,2,1,3
11,379,5,2,1,4
11,836,5,2,1,5
11,759,5,2,1,6
11,421,5,2,1,7
11,709,5,2,0,0
11,900,5,2,0,1
11,217,5,2,0,2
11,147,5,2,0,3
11,158,5,2,0,4
11,337,5,2,0,5
11,321,5,2,0,6
11,118,5,2,0,7
11,1056,5,0,1,0
11,3224,5,0,1,1
11,3244,5,0,1,2
11,2569,5,0,1,3
11,2446,5,0,1,4
11,5627,5,0,1,5
11,5748,5,0,1,6
11,4384,5,0,1,7
11,85,5,0,0,0
11,546,5,0,0,1
11,781,5,0,0,2
11,762,5,0,0,3
11,755,5,0,0,4
11,2040,5,0,0,5
11,1873,5,0,0,6
11,1268,5,0,0,7
11,7,5,4,1,0
11,716,5,4,1,1
11,1533,5,4,1,2
11,1558,5,4,1,3
11,1546,5,4,1,4
11,3682,5,4,1,5
11,3308,5,4,1,6
11,2754,5,4,1,7
11,8,5,4,0,0
11,479,5,4,0,1
11,911,5,4,0,2
11,964,5,4,0,3
11,1016,5,4,0,4
11,2662,5,4,0,5
11,1975,5,4,0,6
11,1403,5,4,0,7
11,56,5,3,1,0
11,437,5,3,1,1
11,898,5,3,1,2
11,939,5,3,1,3
11,802,5,3,1,4
11,1092,5,3,1,5
11,746,5,3,1,6
11,407,5,3,1,7
11,13,5,3,0,0
11,86,5,3,0,1
11,276,5,3,0,2
11,219,5,3,0,3
11,181,5,3,0,4
11,267,5,3,0,5
11,158,5,3,0,6
11,113,5,3,0,7
11,1194,0,1,1,0
11,1308,0,1,1,1
11,955,0,1,1,2
11,865,0,1,1,3
11,713,0,1,1,4
11,1217,0,1,1,5
11,790,0,1,1,6
11,363,0,1,1,7
11,194,0,1,0,0
11,297,0,1,0,1
11,182,0,1,0,2
11,155,0,1,0,3
11,123,0,1,0,4
11,254,0,1,0,5
11,182,0,1,0,6
11,79,0,1,0,7
11,647,0,2,1,0
11,662,0,2,1,1
11,251,0,2,1,2
11,144,0,2,1,3
11,104,0,2,1,4
11,229,0,2,1,5
11,161,0,2,1,6
11,77,0,2,1,7
11,86,0,2,0,0
11,107,0,2,0,1
11,37,0,2,0,2
11,29,0,2,0,3
11,21,0,2,0,4
11,61,0,2,0,5
11,38,0,2,0,6
11,8,0,2,0,7
11,426,0,0,1,0
11,1177,0,0,1,1
11,1036,0,0,1,2
11,810,0,0,1,3
11,706,0,0,1,4
11,1508,0,0,1,5
11,1262,0,0,1,6
11,585,0,0,1,7
11,17,0,0,0,0
11,110,0,0,0,1
11,164,0,0,0,2
11,128,0,0,0,3
11,113,0,0,0,4
11,272,0,0,0,5
11,189,0,0,0,6
11,83,0,0,0,7
11,3,0,4,1,0
11,138,0,4,1,1
11,272,0,4,1,2
11,284,0,4,1,3
11,276,0,4,1,4
11,701,0,4,1,5
11,570,0,4,1,6
11,315,0,4,1,7
11,2,0,4,0,0
11,63,0,4,0,1
11,121,0,4,0,2
11,124,0,4,0,3
11,112,0,4,0,4
11,289,0,4,0,5
11,199,0,4,0,6
11,117,0,4,0,7
11,14,0,3,1,0
11,105,0,3,1,1
11,210,0,3,1,2
11,261,0,3,1,3
11,173,0,3,1,4
11,258,0,3,1,5
11,147,0,3,1,6
11,73,0,3,1,7
11,0,0,3,0,0
11,10,0,3,0,1
11,37,0,3,0,2
11,31,0,3,0,3
11,23,0,3,0,4
11,46,0,3,0,5
11,14,0,3,0,6
11,12,0,3,0,7
11,656,2,1,1,0
11,723,2,1,1,1
11,576,2,1,1,2
11,446,2,1,1,3
11,323,2,1,1,4
11,519,2,1,1,5
11,289,2,1,1,6
11,122,2,1,1,7
11,81,2,1,0,0
11,112,2,1,0,1
11,82,2,1,0,2
11,58,2,1,0,3
11,52,2,1,0,4
11,82,2,1,0,5
11,42,2,1,0,6
11,23,2,1,0,7
11,241,2,2,1,0
11,229,2,2,1,1
11,120,2,2,1,2
11,65,2,2,1,3
11,28,2,2,1,4
11,75,2,2,1,5
11,49,2,2,1,6
11,18,2,2,1,7
11,20,2,2,0,0
11,31,2,2,0,1
11,15,2,2,0,2
11,2,2,2,0,3
11,5,2,2,0,4
11,13,2,2,0,5
11,9,2,2,0,6
11,3,2,2,0,7
11,195,2,0,1,0
11,477,2,0,1,1
11,442,2,0,1,2
11,299,2,0,1,3
11,237,2,0,1,4
11,469,2,0,1,5
11,339,2,0,1,6
11,124,2,0,1,7
11,2,2,0,0,0
11,33,2,0,0,1
11,47,2,0,0,2
11,32,2,0,0,3
11,38,2,0,0,4
11,55,2,0,0,5
11,40,2,0,0,6
11,24,2,0,0,7
11,0,2,4,1,0
11,43,2,4,1,1
11,100,2,4,1,2
11,88,2,4,1,3
11,76,2,4,1,4
11,144,2,4,1,5
11,129,2,4,1,6
11,62,2,4,1,7
11,0,2,4,0,0
11,27,2,4,0,1
11,24,2,4,0,2
11,16,2,4,0,3
11,21,2,4,0,4
11,48,2,4,0,5
11,29,2,4,0,6
11,6,2,4,0,7
11,7,2,3,1,0
11,46,2,3,1,1
11,87,2,3,1,2
11,95,2,3,1,3
11,79,2,3,1,4
11,88,2,3,1,5
11,48,2,3,1,6
11,18,2,3,1,7
11,2,2,3,0,0
11,2,2,3,0,1
11,10,2,3,0,2
11,11,2,3,0,3
11,10,2,3,0,4
11,9,2,3,0,5
11,9,2,3,0,6
11,8,2,3,0,7
11,430,3,1,1,0
11,496,3,1,1,1
11,372,3,1,1,2
11,260,3,1,1,3
11,198,3,1,1,4
11,280,3,1,1,5
11,151,3,1,1,6
11,44,3,1,1,7
11,29,3,1,0,0
11,60,3,1,0,1
11,44,3,1,0,2
11,30,3,1,0,3
11,28,3,1,0,4
11,39,3,1,0,5
11,22,3,1,0,6
11,13,3,1,0,7
11,120,3,2,1,0
11,111,3,2,1,1
11,45,3,2,1,2
11,24,3,2,1,3
11,21,3,2,1,4
11,27,3,2,1,5
11,18,3,2,1,6
11,4,3,2,1,7
11,12,3,2,0,0
11,16,3,2,0,1
11,6,3,2,0,2
11,3,3,2,0,3
11,5,3,2,0,4
11,6,3,2,0,5
11,6,3,2,0,6
11,1,3,2,0,7
11,97,3,0,1,0
11,231,3,0,1,1
11,233,3,0,1,2
11,144,3,0,1,3
11,86,3,0,1,4
11,197,3,0,1,5
11,137,3,0,1,6
11,45,3,0,1,7
11,5,3,0,0,0
11,15,3,0,0,1
11,21,3,0,0,2
11,7,3,0,0,3
11,12,3,0,0,4
11,30,3,0,0,5
11,12,3,0,0,6
11,5,3,0,0,7
11,0,3,4,1,0
11,17,3,4,1,1
11,39,3,4,1,2
11,34,3,4,1,3
11,20,3,4,1,4
11,59,3,4,1,5
11,47,3,4,1,6
11,22,3,4,1,7
11,1,3,4,0,0
11,12,3,4,0,1
11,9,3,4,0,2
11,11,3,4,0,3
11,7,3,4,0,4
11,12,3,4,0,5
11,10,3,4,0,6
11,2,3,4,0,7
11,7,3,3,1,0
11,24,3,3,1,1
11,38,3,3,1,2
11,48,3,3,1,3
11,41,3,3,1,4
11,50,3,3,1,5
11,24,3,3,1,6
11,2,3,3,1,7
11,0,3,3,0,0
11,2,3,3,0,1
11,5,3,3,0,2
11,6,3,3,0,3
11,8,3,3,0,4
11,2,3,3,0,5
11,1,3,3,0,6
11,1,3,3,0,7
11,896,4,1,1,0
11,1185,4,1,1,1
11,785,4,1,1,2
11,479,4,1,1,3
11,321,4,1,1,4
11,412,4,1,1,5
11,175,4,1,1,6
11,37,4,1,1,7
11,75,4,1,0,0
11,84,4,1,0,1
11,74,4,1,0,2
11,54,4,1,0,3
11,47,4,1,0,4
11,50,4,1,0,5
11,28,4,1,0,6
11,9,4,1,0,7
11,167,4,2,1,0
11,155,4,2,1,1
11,58,4,2,1,2
11,23,4,2,1,3
11,22,4,2,1,4
11,33,4,2,1,5
11,16,4,2,1,6
11,3,4,2,1,7
11,4,4,2,0,0
11,16,4,2,0,1
11,1,4,2,0,2
11,4,4,2,0,3
11,3,4,2,0,4
11,10,4,2,0,5
11,6,4,2,0,6
11,1,4,2,0,7
11,156,4,0,1,0
11,336,4,0,1,1
11,277,4,0,1,2
11,169,4,0,1,3
11,95,4,0,1,4
11,229,4,0,1,5
11,98,4,0,1,6
11,30,4,0,1,7
11,2,4,0,0,0
11,16,4,0,0,1
11,19,4,0,0,2
11,12,4,0,0,3
11,12,4,0,0,4
11,29,4,0,0,5
11,7,4,0,0,6
11,6,4,0,0,7
11,1,4,4,1,0
11,26,4,4,1,1
11,47,4,4,1,2
11,37,4,4,1,3
11,29,4,4,1,4
11,49,4,4,1,5
11,32,4,4,1,6
11,10,4,4,1,7
11,0,4,4,0,0
11,3,4,4,0,1
11,11,4,4,0,2
11,4,4,4,0,3
11,7,4,4,0,4
11,9,4,4,0,5
11,4,4,4,0,6
11,2,4,4,0,7
11,9,4,3,1,0
11,55,4,3,1,1
11,85,4,3,1,2
11,95,4,3,1,3
11,60,4,3,1,4
11,74,4,3,1,5
11,39,4,3,1,6
11,7,4,3,1,7
11,1,4,3,0,0
11,2,4,3,0,1
11,6,4,3,0,2
11,13,4,3,0,3
11,1,4,3,0,4
11,3,4,3,0,5
11,1,4,3,0,6
11,0,4,3,0,7
11,459,1,1,1,0
11,552,1,1,1,1
11,388,1,1,1,2
11,203,1,1,1,3
11,128,1,1,1,4
11,164,1,1,1,5
11,51,1,1,1,6
11,11,1,1,1,7
11,19,1,1,0,0
11,28,1,1,0,1
11,23,1,1,0,2
11,14,1,1,0,3
11,13,1,1,0,4
11,19,1,1,0,5
11,5,1,1,0,6
11,2,1,1,0,7
11,49,1,2,1,0
11,35,1,2,1,1
11,19,1,2,1,2
11,4,1,2,1,3
11,4,1,2,1,4
11,6,1,2,1,5
11,3,1,2,1,6
11,0,1,2,1,7
11,3,1,2,0,0
11,2,1,2,0,1
11,2,1,2,0,2
11,1,1,2,0,3
11,0,1,2,0,4
11,0,1,2,0,5
11,1,1,2,0,6
11,0,1,2,0,7
11,39,1,0,1,0
11,86,1,0,1,1
11,70,1,0,1,2
11,37,1,0,1,3
11,31,1,0,1,4
11,61,1,0,1,5
11,20,1,0,1,6
11,6,1,0,1,7
11,1,1,0,0,0
11,0,1,0,0,1
11,6,1,0,0,2
11,3,1,0,0,3
11,1,1,0,0,4
11,12,1,0,0,5
11,2,1,0,0,6
11,1,1,0,0,7
11,0,1,4,1,0
11,10,1,4,1,1
11,6,1,4,1,2
11,5,1,4,1,3
11,8,1,4,1,4
11,10,1,4,1,5
11,9,1,4,1,6
11,1,1,4,1,7
11,0,1,4,0,0
11,0,1,4,0,1
11,3,1,4,0,2
11,0,1,4,0,3
11,1,1,4,0,4
11,3,1,4,0,5
11,0,1,4,0,6
11,1,1,4,0,7
11,6,1,3,1,0
11,24,1,3,1,1
11,52,1,3,1,2
11,42,1,3,1,3
11,35,1,3,1,4
11,25,1,3,1,5
11,8,1,3,1,6
11,2,1,3,1,7
11,3,1,3,0,0
11,2,1,3,0,1
11,3,1,3,0,2
11,2,1,3,0,3
11,3,1,3,0,4
11,4,1,3,0,5
11,3,1,3,0,6
11,0,1,3,0,7
12,3380,5,1,1,0
12,2766,5,1,1,1
