Ingen tilbagefald;Gymnasial uddannelse;Mænd;25-29 år;465;440;386;400;459;453;535;585;555;598;641;891;1137
Ingen tilbagefald;Gymnasial uddannelse;Mænd;30-34 år;426;483;424;365;367;414;404;408;417;382;414;493;561
Ingen tilbagefald;Gymnasial uddannelse;Mænd;35-39 år;445;439;487;468;466;447;476;449;426;374;355;379;422
Ingen tilbagefald;Gymnasial uddannelse;Mænd;40-49 år;886;880;858;938;959;988;1029;1076;988;828;790;836;919
Ingen tilbagefald;Gymnasial uddannelse;Mænd;50-59 år;412;415;490;527;580;630;682;761;752;708;682;759;821
Ingen tilbagefald;Gymnasial uddannelse;Mænd;60 år og derover;151;193;193;238;261;280;309;316;402;371;357;421;496
Ingen tilbagefald;Gymnasial uddannelse;Kvinder;I alt;1941;2078;2119;2275;2168;2347;2399;2486;2514;2363;2421;2907;3518
Ingen tilbagefald;Gymnasial uddannelse;Kvinder;15-19 år;491;503;507;558;533;597;627;599;614;558;592;709;857
Ingen tilbagefald;Gymnasial uddannelse;Kvinder;20-24 år;393;475;416;476;435;519;510;603;592;637;678;900;1086
Ingen tilbagefald;Gymnasial uddannelse;Kvinder;25-29 år;153;152;173;126;121;146;133;138;148;153;151;217;333
Ingen tilbagefald;Gymnasial uddannelse;Kvinder;30-34 år;185;165;166;147;139;151;132;145;139;119;120;147;199
Ingen tilbagefald;Gymnasial uddannelse;Kvinder;35-39 år;189;199;204;226;179;193;176;168;160;129;148;158;175
Ingen tilbagefald;Gymnasial uddannelse;Kvinder;40-49 år;380;423;449;494;497;442;498;494;416;369;341;337;403
Ingen tilbagefald;Gymnasial uddannelse;Kvinder;50-59 år;93;122;138;183;197;209;235;253;327;300;289;321;339
Ingen tilbagefald;Gymnasial uddannelse;Kvinder;60 år og derover;57;39;66;65;67;90;88;86;118;98;102;118;126
Ingen tilbagefald;Erhvervsuddannelse;I alt;I alt;36666;37954;39106;41256;41369;41986;42397;41361;39495;36386;33839;36408;41849
Ingen tilbagefald;Erhvervsuddannelse;I alt;15-19 år;2285;2617;2321;2395;2312;2147;2152;1736;1097;1149;1061;1141;1128
Ingen tilbagefald;Erhvervsuddannelse;I alt;20-24 år;4188;4195;4215;4554;5127;5535;5332;4978;4309;4096;3612;3770;3745
Ingen tilbagefald;Erhvervsuddannelse;I alt;25-29 år;3899;3894;3472;3838;3885;3893;3987;4109;3993;3819;3793;4025;4715
Ingen tilbagefald;Erhvervsuddannelse;I alt;30-34 år;4378;4325;4131;4077;3876;3662;3803;3586;3386;3123;2998;3331;4072
Ingen tilbagefald;Erhvervsuddannelse;I alt;35-39 år;4408;4609;4735;4840;4692;4435;4368;4153;3833;3345;3025;3201;3692
Ingen tilbagefald;Erhvervsuddannelse;I alt;40-49 år;8979;9391;10048;10516;10433;10184;10398;10148;9634;8345;7402;7667;9138
Ingen tilbagefald;Erhvervsuddannelse;I alt;50-59 år;5037;5215;5895;6366;6508;6872;7322;7572;8021;7580;7001;7621;8984
Ingen tilbagefald;Erhvervsuddannelse;I alt;60 år og derover;3492;3708;4289;4670;4536;5258;5035;5079;5222;4929;4947;5652;6375
Ingen tilbagefald;Erhvervsuddannelse;Mænd;I alt;28608;29582;29926;31969;32154;32026;32607;31846;30171;28010;26244;28298;32341
Ingen tilbagefald;Erhvervsuddannelse;Mænd;15-19 år;2011;2265;1924;2013;1959;1809;1821;1484;965;1035;970;1056;1023
Ingen tilbagefald;Erhvervsuddannelse;Mænd;20-24 år;3506;3502;3458;3776;4243;4612;4398;4054;3479;3373;3044;3224;3160
Ingen tilbagefald;Erhvervsuddannelse;Mænd;25-29 år;3094;3065;2751;3070;3119;3091;3211;3249;3112;3064;3024;3244;3733
Ingen tilbagefald;Erhvervsuddannelse;Mænd;30-34 år;3313;3277;3101;3094;2943;2813;2872;2734;2602;2389;2315;2569;3130
Ingen tilbagefald;Erhvervsuddannelse;Mænd;35-39 år;3300;3389;3425;3571;3506;3251;3237;3113;2810;2532;2301;2446;2771
Ingen tilbagefald;Erhvervsuddannelse;Mænd;40-49 år;6700;6988;7294;7710;7778;7298;7615;7427;7028;6142;5491;5627;6759
Ingen tilbagefald;Erhvervsuddannelse;Mænd;50-59 år;3947;4182;4678;5017;5090;5155;5548;5777;6115;5685;5257;5748;6814
Ingen tilbagefald;Erhvervsuddannelse;Mænd;60 år og derover;2737;2914;3295;3718;3516;3997;3905;4008;4060;3790;3842;4384;4951
Ingen tilbagefald;Erhvervsuddannelse;Kvinder;I alt;8058;8372;9180;9287;9215;9960;9790;9515;9324;8376;7595;8110;9508
Ingen tilbagefald;Erhvervsuddannelse;Kvinder;15-19 år;274;352;397;382;353;338;331;252;132;114;91;85;105
Ingen tilbagefald;Erhvervsuddannelse;Kvinder;20-24 år;682;693;757;778;884;923;934;924;830;723;568;546;585
Ingen tilbagefald;Erhvervsuddannelse;Kvinder;25-29 år;805;829;721;768;766;802;776;860;881;755;769;781;982
Ingen tilbagefald;Erhvervsuddannelse;Kvinder;30-34 år;1065;1048;1030;983;933;849;931;852;784;734;683;762;942
Ingen tilbagefald;Erhvervsuddannelse;Kvinder;35-39 år;1108;1220;1310;1269;1186;1184;1131;1040;1023;813;724;755;921
Ingen tilbagefald;Erhvervsuddannelse;Kvinder;40-49 år;2279;2403;2754;2806;2655;2886;2783;2721;2606;2203;1911;2040;2379
Ingen tilbagefald;Erhvervsuddannelse;Kvinder;50-59 år;1090;1033;1217;1349;1418;1717;1774;1795;1906;1895;1744;1873;2170
Ingen tilbagefald;Erhvervsuddannelse;Kvinder;60 år og derover;755;794;994;952;1020;1261;1130;1071;1162;1139;1105;1268;1424
Ingen tilbagefald;Videregående uddannelse;I alt;I alt;19320;20532;21960;23775;23828;26275;26742;27969;27422;25313;22979;24522;28008
Ingen tilbagefald;Videregående uddannelse;I alt;15-19 år;23;28;38;30;47;45;48;34;30;28;42;15;17
Ingen tilbagefald;Videregående uddannelse;I alt;20-24 år;985;1099;1153;1400;1757;1949;1952;1902;1800;1651;1633;1195;1338
Ingen tilbagefald;Videregående uddannelse;I alt;25-29 år;1793;1858;1659;1891;2001;2182;2415;2536;2542;2434;2418;2444;2945
Ingen tilbagefald;Videregående uddannelse;I alt;30-34 år;2522;2463;2586;2532;2416;2591;2482;2567;2540;2322;2192;2522;3160
Ingen tilbagefald;Videregående uddannelse;I alt;35-39 år;2980;3058;3384;3281;3258;3433;3287;3384;3054;2797;2306;2562;2884
Ingen tilbagefald;Videregående uddannelse;I alt;40-49 år;5523;5926;6334;6966;6858;7420;7813;8192;7810;6791;5888;6344;7123
Ingen tilbagefald;Videregående uddannelse;I alt;50-59 år;3367;3647;4052;4495;4351;4942;5196;5482;5680;5438;4815;5283;5927
Ingen tilbagefald;Videregående uddannelse;I alt;60 år og derover;2127;2453;2754;3180;3140;3713;3549;3872;3966;3852;3685;4157;4614
Ingen tilbagefald;Videregående uddannelse;Mænd;I alt;12225;12798;13496;14818;15019;16268;16613;17303;16950;15539;14376;15104;16826
Ingen tilbagefald;Videregående uddannelse;Mænd;15-19 år;19;18;27;17;35;27;28;24;23;21;33;7;11
Ingen tilbagefald;Videregående uddannelse;Mænd;20-24 år;596;681;714;947;1280;1339;1386;1246;1173;1101;1094;716;710
Ingen tilbagefald;Videregående uddannelse;Mænd;25-29 år;1130;1122;994;1203;1330;1439;1625;1632;1644;1502;1545;1533;1701
Ingen tilbagefald;Videregående uddannelse;Mænd;30-34 år;1571;1496;1542;1465;1443;1495;1532;1607;1537;1394;1350;1558;1818
Ingen tilbagefald;Videregående uddannelse;Mænd;35-39 år;1809;1838;1938;1943;1906;1953;1904;1966;1758;1625;1336;1546;1713
Ingen tilbagefald;Videregående uddannelse;Mænd;40-49 år;3403;3622;3839;4236;4087;4378;4614;4853;4667;3992;3532;3682;4104
Ingen tilbagefald;Videregående uddannelse;Mænd;50-59 år;2191;2277;2511;2791;2750;3016;3181;3362;3551;3351;3021;3308;3730
Ingen tilbagefald;Videregående uddannelse;Mænd;60 år og derover;1506;1744;1931;2216;2188;2621;2343;2613;2597;2553;2465;2754;3039
Ingen tilbagefald;Videregående uddannelse;Kvinder;I alt;7095;7734;8464;8957;8809;10007;10129;10666;10472;9774;8603;9418;11182
Ingen tilbagefald;Videregående uddannelse;Kvinder;15-19 år;4;10;11;13;12;18;20;10;7;7;9;8;6
Ingen tilbagefald;Videregående uddannelse;Kvinder;20-24 år;389;418;439;453;477;610;566;656;627;550;539;479;628
Ingen tilbagefald;Videregående uddannelse;Kvinder;25-29 år;663;736;665;688;671;743;790;904;898;932;873;911;1244
Ingen tilbagefald;Videregående uddannelse;Kvinder;30-34 år;951;967;1044;1067;973;1096;950;960;1003;928;842;964;1342
Ingen tilbagefald;Videregående uddannelse;Kvinder;35-39 år;1171;1220;1446;1338;1352;1480;1383;1418;1296;1172;970;1016;1171
Ingen tilbagefald;Videregående uddannelse;Kvinder;40-49 år;2120;2304;2495;2730;2771;3042;3199;3339;3143;2799;2356;2662;3019
Ingen tilbagefald;Videregående uddannelse;Kvinder;50-59 år;1176;1370;1541;1704;1601;1926;2015;2120;2129;2087;1794;1975;2197
Ingen tilbagefald;Videregående uddannelse;Kvinder;60 år og derover;621;709;823;964;952;1092;1206;1259;1369;1299;1220;1403;1575
Ingen tilbagefald;Uoplyst uddannelse;I alt;I alt;3621;4204;4467;4808;5215;4542;4927;5082;5152;5084;5660;6690;7893
Ingen tilbagefald;Uoplyst uddannelse;I alt;15-19 år;131;137;80;92;85;59;56;54;67;76;87;69;46
Ingen tilbagefald;Uoplyst uddannelse;I alt;20-24 år;433;579;490;550;525;397;447;387;377;401;422;523;534
Ingen tilbagefald;Uoplyst uddannelse;I alt;25-29 år;541;671;767;811;910;763;767;806;766;794;961;1174;1331
Ingen tilbagefald;Uoplyst uddannelse;I alt;30-34 år;476;554;618;734;824;656;771;750;819;855;1025;1158;1428
Ingen tilbagefald;Uoplyst uddannelse;I alt;35-39 år;441;484;543;567;660;555;611;650;672;661;754;983;1139
Ingen tilbagefald;Uoplyst uddannelse;I alt;40-49 år;842;890;995;1073;1124;1008;1064;1191;1169;1095;1153;1359;1689
Ingen tilbagefald;Uoplyst uddannelse;I alt;50-59 år;440;561;586;611;718;733;819;835;917;798;798;904;1115
Ingen tilbagefald;Uoplyst uddannelse;I alt;60 år og derover;317;328;388;370;369;371;392;409;365;404;460;520;611
Ingen tilbagefald;Uoplyst uddannelse;Mænd;I alt;2995;3455;3693;3944;4296;3752;4068;4170;4210;4137;4586;5377;6321
Ingen tilbagefald;Uoplyst uddannelse;Mænd;15-19 år;96;105;59;76;62;47;36;42;53;54;68;56;39
Ingen tilbagefald;Uoplyst uddannelse;Mænd;20-24 år;359;452;396;435;413;326;346;303;294;332;350;437;437
Ingen tilbagefald;Uoplyst uddannelse;Mænd;25-29 år;440;562;637;674;763;622;628;662;627;631;738;898;1002
Ingen tilbagefald;Uoplyst uddannelse;Mænd;30-34 år;393;467;510;613;681;551;635;616;676;694;819;939;1146
Ingen tilbagefald;Uoplyst uddannelse;Mænd;35-39 år;365;393;443;456;521;458;524;550;554;548;624;802;911
Ingen tilbagefald;Uoplyst uddannelse;Mænd;40-49 år;715;755;837;902;948;849;885;973;972;882;948;1092;1365
Ingen tilbagefald;Uoplyst uddannelse;Mænd;50-59 år;368;458;492;497;608;612;690;705;737;677;673;746;922
Ingen tilbagefald;Uoplyst uddannelse;Mænd;60 år og derover;259;263;319;291;300;287;324;319;297;319;366;407;499
Ingen tilbagefald;Uoplyst uddannelse;Kvinder;I alt;626;749;774;864;919;790;859;912;942;947;1074;1313;1572
Ingen tilbagefald;Uoplyst uddannelse;Kvinder;15-19 år;35;32;21;16;23;12;20;12;14;22;19;13;7
Ingen tilbagefald;Uoplyst uddannelse;Kvinder;20-24 år;74;127;94;115;112;71;101;84;83;69;72;86;97
Ingen tilbagefald;Uoplyst uddannelse;Kvinder;25-29 år;101;109;130;137;147;141;139;144;139;163;223;276;329
Ingen tilbagefald;Uoplyst uddannelse;Kvinder;30-34 år;83;87;108;121;143;105;136;134;143;161;206;219;282
Ingen tilbagefald;Uoplyst uddannelse;Kvinder;35-39 år;76;91;100;111;139;97;87;100;118;113;130;181;228
Ingen tilbagefald;Uoplyst uddannelse;Kvinder;40-49 år;127;135;158;171;176;159;179;218;197;213;205;267;324
Ingen tilbagefald;Uoplyst uddannelse;Kvinder;50-59 år;72;103;94;114;110;121;129;130;180;121;125;158;193
Ingen tilbagefald;Uoplyst uddannelse;Kvinder;60 år og derover;58;65;69;79;69;84;68;90;68;85;94;113;112
1 tilbagefald;I alt;I alt;I alt;19270;19780;21659;23244;24296;24477;25334;23734;22697;21497;22705;25119;28056
1 tilbagefald;I alt;I alt;15-19 år;2663;2780;2765;2913;3018;2919;2794;2215;2362;2382;2517;2583;2459
1 tilbagefald;I alt;I alt;20-24 år;2985;3044;3297;3634;4183;4135;4051;3586;3533;3427;3703;3977;4049
1 tilbagefald;I alt;I alt;25-29 år;2291;2254;2394;2556;2797;2766;2871;2923;2776;2758;3066;3265;3877
1 tilbagefald;I alt;I alt;30-34 år;2330;2300;2327;2418;2399;2401;2427;2426;2196;2212;2458;2831;3296
1 tilbagefald;I alt;I alt;35-39 år;2252;2287;2539;2582;2601;2495;2638;2409;2147;2055;2138;2364;2801
1 tilbagefald;I alt;I alt;40-49 år;4055;4127;4804;5154;5240;5405;5622;5207;4770;4175;4132;4835;5417
1 tilbagefald;I alt;I alt;50-59 år;1813;1965;2339;2662;2757;2966;3426;3530;3454;3118;3260;3552;4126
1 tilbagefald;I alt;I alt;60 år og derover;881;1023;1194;1325;1301;1390;1505;1438;1459;1370;1431;1712;2031
1 tilbagefald;I alt;Mænd;I alt;16544;16861;18381;19765;20672;20639;21247;19889;19110;18145;19174;20990;23086
1 tilbagefald;I alt;Mænd;15-19 år;2413;2518;2487;2645;2689;2623;2472;1968;2128;2181;2270;2284;2160
1 tilbagefald;I alt;Mænd;20-24 år;2696;2753;2912;3236;3735;3646;3557;3137;3073;3005;3222;3390;3345
1 tilbagefald;I alt;Mænd;25-29 år;2011;1974;2093;2210;2450;2412;2479;2501;2381;2360;2623;2724;3172
1 tilbagefald;I alt;Mænd;30-34 år;1977;1945;1929;2048;2023;2014;2074;2042;1831;1857;2066;2364;2704
1 tilbagefald;I alt;Mænd;35-39 år;1860;1859;2074;2148;2123;2045;2143;1976;1766;1684;1770;1972;2284
1 tilbagefald;I alt;Mænd;40-49 år;3325;3335;3939;4212;4303;4328;4536;4173;3877;3389;3396;3913;4391
1 tilbagefald;I alt;Mænd;50-59 år;1535;1644;1960;2184;2290;2427;2789;2931;2855;2524;2666;2930;3367
1 tilbagefald;I alt;Mænd;60 år og derover;727;833;987;1082;1059;1144;1197;1161;1199;1145;1161;1413;1663
1 tilbagefald;I alt;Kvinder;I alt;2726;2919;3278;3479;3624;3838;4087;3845;3587;3352;3531;4129;4970
1 tilbagefald;I alt;Kvinder;15-19 år;250;262;278;268;329;296;322;247;234;201;247;299;299
1 tilbagefald;I alt;Kvinder;20-24 år;289;291;385;398;448;489;494;449;460;422;481;587;704
1 tilbagefald;I alt;Kvinder;25-29 år;280;280;301;346;347;354;392;422;395;398;443;541;705
1 tilbagefald;I alt;Kvinder;30-34 år;353;355;398;370;376;387;353;384;365;355;392;467;592
1 tilbagefald;I alt;Kvinder;35-39 år;392;428;465;434;478;450;495;433;381;371;368;392;517
1 tilbagefald;I alt;Kvinder;40-49 år;730;792;865;942;937;1077;1086;1034;893;786;736;922;1026
1 tilbagefald;I alt;Kvinder;50-59 år;278;321;379;478;467;539;637;599;599;594;594;622;759
1 tilbagefald;I alt;Kvinder;60 år og derover;154;190;207;243;242;246;308;277;260;225;270;299;368
1 tilbagefald;Grundskole;I alt;I alt;7655;7787;8218;8581;8748;8506;8737;8078;7834;7580;8286;8871;9699
1 tilbagefald;Grundskole;I alt;15-19 år;1570;1623;1500;1500;1462;1387;1319;1067;1272;1204;1285;1388;1395
1 tilbagefald;Grundskole;I alt;20-24 år;1342;1404;1428;1426;1539;1479;1426;1289;1328;1353;1518;1605;1620
1 tilbagefald;Grundskole;I alt;25-29 år;964;929;995;1011;1110;1085;1140;1167;1048;1073;1160;1137;1357
1 tilbagefald;Grundskole;I alt;30-34 år;845;816;872;873;880;870;914;900;843;826;952;1020;1136
1 tilbagefald;Grundskole;I alt;35-39 år;751;798;828;896;905;809;890;791;710;724;758;836;960
1 tilbagefald;Grundskole;I alt;40-49 år;1291;1269;1485;1610;1584;1601;1672;1468;1321;1199;1302;1471;1576
1 tilbagefald;Grundskole;I alt;50-59 år;557;595;679;841;838;848;932;966;919;793;894;972;1088
1 tilbagefald;Grundskole;I alt;60 år og derover;335;353;431;424;430;427;444;430;393;408;417;442;567
1 tilbagefald;Grundskole;Mænd;I alt;6684;6720;7060;7365;7484;7254;7396;6819;6638;6482;7052;7405;8137
1 tilbagefald;Grundskole;Mænd;15-19 år;1405;1441;1322;1323;1248;1205;1117;915;1113;1073;1126;1194;1217
1 tilbagefald;Grundskole;Mænd;20-24 år;1205;1253;1255;1249;1322;1270;1231;1094;1125;1155;1292;1308;1319
1 tilbagefald;Grundskole;Mænd;25-29 år;861;823;877;869;977;936;980;1015;899;933;986;955;1125
1 tilbagefald;Grundskole;Mænd;30-34 år;737;703;745;759;764;757;793;768;721;700;803;865;971
1 tilbagefald;Grundskole;Mænd;35-39 år;651;662;689;768;759;696;749;665;596;624;657;713;792
1 tilbagefald;Grundskole;Mænd;40-49 år;1080;1046;1265;1363;1358;1340;1407;1211;1113;1009;1111;1217;1328
1 tilbagefald;Grundskole;Mænd;50-59 år;477;515;569;690;707;701;768;810;763;650;753;790;920
1 tilbagefald;Grundskole;Mænd;60 år og derover;268;277;338;344;349;349;351;341;308;338;324;363;465
1 tilbagefald;Grundskole;Kvinder;I alt;971;1067;1158;1216;1264;1252;1341;1259;1196;1098;1234;1466;1562
1 tilbagefald;Grundskole;Kvinder;15-19 år;165;182;178;177;214;182;202;152;159;131;159;194;178
1 tilbagefald;Grundskole;Kvinder;20-24 år;137;151;173;177;217;209;195;195;203;198;226;297;301
1 tilbagefald;Grundskole;Kvinder;25-29 år;103;106;118;142;133;149;160;152;149;140;174;182;232
1 tilbagefald;Grundskole;Kvinder;30-34 år;108;113;127;114;116;113;121;132;122;126;149;155;165
1 tilbagefald;Grundskole;Kvinder;35-39 år;100;136;139;128;146;113;141;126;114;100;101;123;168
1 tilbagefald;Grundskole;Kvinder;40-49 år;211;223;220;247;226;261;265;257;208;190;191;254;248
1 tilbagefald;Grundskole;Kvinder;50-59 år;80;80;110;151;131;147;164;156;156;143;141;182;168
1 tilbagefald;Grundskole;Kvinder;60 år og derover;67;76;93;80;81;78;93;89;85;70;93;79;102
1 tilbagefald;Gymnasial uddannelse;I alt;I alt;1217;1335;1424;1665;1864;2070;2167;1947;2074;2199;2280;2662;2864
1 tilbagefald;Gymnasial uddannelse;I alt;15-19 år;250;305;326;426;580;602;627;507;664;731;772;733;606
1 tilbagefald;Gymnasial uddannelse;I alt;20-24 år;233;266;290;381;424;475;488;449;475;533;582;769;826
1 tilbagefald;Gymnasial uddannelse;I alt;25-29 år;124;143;128;142;125;159;163;175;159;179;243;288;366
1 tilbagefald;Gymnasial uddannelse;I alt;30-34 år;135;140;118;116;144;125;148;117;108;127;123;173;224
1 tilbagefald;Gymnasial uddannelse;I alt;35-39 år;151;149;158;148;141;165;162;125;118;122;107;125;154
1 tilbagefald;Gymnasial uddannelse;I alt;40-49 år;216;225;250;296;298;336;326;301;285;256;205;290;324
1 tilbagefald;Gymnasial uddannelse;I alt;50-59 år;88;77;117;110;122;159;195;214;198;184;184;199;255
1 tilbagefald;Gymnasial uddannelse;I alt;60 år og derover;20;30;37;46;30;49;58;59;67;67;64;85;109
1 tilbagefald;Gymnasial uddannelse;Mænd;I alt;1017;1120;1195;1426;1607;1796;1869;1658;1793;1957;1986;2275;2358
1 tilbagefald;Gymnasial uddannelse;Mænd;15-19 år;212;275;296;386;522;558;563;456;619;683;704;647;508
1 tilbagefald;Gymnasial uddannelse;Mænd;20-24 år;196;236;234;341;380;422;428;399;408;474;511;662;666
1 tilbagefald;Gymnasial uddannelse;Mænd;25-29 år;105;122;107;116;101;132;135;141;133;162;211;251;302
1 tilbagefald;Gymnasial uddannelse;Mænd;30-34 år;115;105;91;93;121;104;127;101;86;111;99;144;193
1 tilbagefald;Gymnasial uddannelse;Mænd;35-39 år;123;121;128;123;108;137;129;104;94;98;83;104;135
1 tilbagefald;Gymnasial uddannelse;Mænd;40-49 år;169;169;201;237;242;263;267;228;220;209;168;229;254
1 tilbagefald;Gymnasial uddannelse;Mænd;50-59 år;77;64;103;93;105;137;167;176;175;161;155;161;208
1 tilbagefald;Gymnasial uddannelse;Mænd;60 år og derover;20;28;35;37;28;43;53;53;58;59;55;77;92
1 tilbagefald;Gymnasial uddannelse;Kvinder;I alt;200;215;229;239;257;274;298;289;281;242;294;387;506
1 tilbagefald;Gymnasial uddannelse;Kvinder;15-19 år;38;30;30;40;58;44;64;51;45;48;68;86;98
1 tilbagefald;Gymnasial uddannelse;Kvinder;20-24 år;37;30;56;40;44;53;60;50;67;59;71;107;160
1 tilbagefald;Gymnasial uddannelse;Kvinder;25-29 år;19;21;21;26;24;27;28;34;26;17;32;37;64
1 tilbagefald;Gymnasial uddannelse;Kvinder;30-34 år;20;35;27;23;23;21;21;16;22;16;24;29;31
1 tilbagefald;Gymnasial uddannelse;Kvinder;35-39 år;28;28;30;25;33;28;33;21;24;24;24;21;19
1 tilbagefald;Gymnasial uddannelse;Kvinder;40-49 år;47;56;49;59;56;73;59;73;65;47;37;61;70
1 tilbagefald;Gymnasial uddannelse;Kvinder;50-59 år;11;13;14;17;17;22;28;38;23;23;29;38;47
1 tilbagefald;Gymnasial uddannelse;Kvinder;60 år og derover;0;2;2;9;2;6;5;6;9;8;9;8;17
1 tilbagefald;Erhvervsuddannelse;I alt;I alt;7038;7120;7997;8692;9175;9078;9301;8818;8232;7413;7627;8586;9536
1 tilbagefald;Erhvervsuddannelse;I alt;15-19 år;794;817;889;964;956;903;825;628;397;427;431;443;443
1 tilbagefald;Erhvervsuddannelse;I alt;20-24 år;1138;1080;1274;1467;1772;1752;1713;1477;1358;1217;1195;1287;1255
1 tilbagefald;Erhvervsuddannelse;I alt;25-29 år;844;799;864;955;1050;980;1019;1071;1060;966;1077;1200;1393
1 tilbagefald;Erhvervsuddannelse;I alt;30-34 år;921;876;887;918;873;915;837;838;775;755;822;938;1112
1 tilbagefald;Erhvervsuddannelse;I alt;35-39 år;848;823;985;939;965;926;985;942;802;719;716;819;948
1 tilbagefald;Erhvervsuddannelse;I alt;40-49 år;1538;1613;1845;1988;2038;1986;2083;1988;1890;1573;1539;1780;1995
1 tilbagefald;Erhvervsuddannelse;I alt;50-59 år;654;761;845;967;1020;1110;1293;1342;1373;1257;1284;1451;1637
1 tilbagefald;Erhvervsuddannelse;I alt;60 år og derover;301;351;408;494;501;506;546;532;577;499;563;668;753
1 tilbagefald;Erhvervsuddannelse;Mænd;I alt;6206;6267;6977;7616;8059;7872;8048;7648;7154;6396;6607;7510;8179
1 tilbagefald;Erhvervsuddannelse;Mænd;15-19 år;753;772;826;916;902;837;772;585;374;406;415;426;422
1 tilbagefald;Erhvervsuddannelse;Mænd;20-24 år;1063;1013;1163;1343;1643;1588;1542;1335;1233;1111;1087;1177;1127
1 tilbagefald;Erhvervsuddannelse;Mænd;25-29 år;751;721;760;848;941;880;900;942;925;834;941;1036;1179
1 tilbagefald;Erhvervsuddannelse;Mænd;30-34 år;804;769;748;792;748;774;727;735;663;655;700;810;913
1 tilbagefald;Erhvervsuddannelse;Mænd;35-39 år;710;692;832;805;799;780;833;799;688;598;609;706;806
1 tilbagefald;Erhvervsuddannelse;Mænd;40-49 år;1288;1358;1566;1664;1720;1655;1732;1641;1599;1314;1296;1508;1679
1 tilbagefald;Erhvervsuddannelse;Mænd;50-59 år;574;654;731;826;884;931;1078;1160;1175;1048;1078;1262;1407
1 tilbagefald;Erhvervsuddannelse;Mænd;60 år og derover;263;288;351;422;422;427;464;451;497;430;481;585;646
1 tilbagefald;Erhvervsuddannelse;Kvinder;I alt;832;853;1020;1076;1116;1206;1253;1170;1078;1017;1020;1076;1357
1 tilbagefald;Erhvervsuddannelse;Kvinder;15-19 år;41;45;63;48;54;66;53;43;23;21;16;17;21
1 tilbagefald;Erhvervsuddannelse;Kvinder;20-24 år;75;67;111;124;129;164;171;142;125;106;108;110;128
1 tilbagefald;Erhvervsuddannelse;Kvinder;25-29 år;93;78;104;107;109;100;119;129;135;132;136;164;214
1 tilbagefald;Erhvervsuddannelse;Kvinder;30-34 år;117;107;139;126;125;141;110;103;112;100;122;128;199
1 tilbagefald;Erhvervsuddannelse;Kvinder;35-39 år;138;131;153;134;166;146;152;143;114;121;107;113;142
1 tilbagefald;Erhvervsuddannelse;Kvinder;40-49 år;250;255;279;324;318;331;351;347;291;259;243;272;316
1 tilbagefald;Erhvervsuddannelse;Kvinder;50-59 år;80;107;114;141;136;179;215;182;198;209;206;189;230
1 tilbagefald;Erhvervsuddannelse;Kvinder;60 år og derover;38;63;57;72;79;79;82;81;80;69;82;83;107
1 tilbagefald;Videregående uddannelse;I alt;I alt;2529;2632;2969;3186;3359;3766;4060;3838;3603;3310;3307;3586;4305
1 tilbagefald;Videregående uddannelse;I alt;15-19 år;3;2;3;2;6;11;12;3;9;5;6;5;4
1 tilbagefald;Videregående uddannelse;I alt;20-24 år;131;125;164;210;300;306;326;285;293;236;312;201;229
1 tilbagefald;Videregående uddannelse;I alt;25-29 år;227;217;209;263;271;354;356;353;341;360;384;393;461
1 tilbagefald;Videregående uddannelse;I alt;30-34 år;325;331;304;340;331;337;352;369;313;347;321;408;511
1 tilbagefald;Videregående uddannelse;I alt;35-39 år;400;407;429;441;456;461;468;431;401;354;375;388;482
1 tilbagefald;Videregående uddannelse;I alt;40-49 år;817;856;1006;1005;1075;1246;1309;1200;1077;946;858;990;1174
1 tilbagefald;Videregående uddannelse;I alt;50-59 år;433;453;569;605;616;684;836;816;798;720;728;769;930
1 tilbagefald;Videregående uddannelse;I alt;60 år og derover;193;241;285;320;304;367;401;381;371;342;323;432;514
1 tilbagefald;Videregående uddannelse;Mænd;I alt;1879;1944;2207;2368;2491;2774;2990;2841;2681;2413;2452;2559;2987
1 tilbagefald;Videregående uddannelse;Mænd;15-19 år;3;2;3;2;6;9;10;2;6;5;5;3;4
1 tilbagefald;Videregående uddannelse;Mænd;20-24 år;102;94;132;170;255;256;271;232;229;183;244;138;129
1 tilbagefald;Videregående uddannelse;Mænd;25-29 år;169;154;168;204;214;292;286;266;280;268;301;272;310
1 tilbagefald;Videregående uddannelse;Mænd;30-34 år;223;244;216;254;243;245;264;259;226;251;245;284;354
1 tilbagefald;Videregående uddannelse;Mænd;35-39 år;284;284;298;315;330;311;319;306;283;244;264;276;339
1 tilbagefald;Videregående uddannelse;Mænd;40-49 år;611;621;710;724;761;862;929;869;771;673;619;701;824
1 tilbagefald;Videregående uddannelse;Mænd;50-59 år;338;343;445;450;452;514;623;620;594;516;528;570;646
1 tilbagefald;Videregående uddannelse;Mænd;60 år og derover;149;202;235;249;230;285;288;287;292;273;246;315;381
1 tilbagefald;Videregående uddannelse;Kvinder;I alt;650;688;762;818;868;992;1070;997;922;897;855;1027;1318
1 tilbagefald;Videregående uddannelse;Kvinder;15-19 år;0;0;0;0;0;2;2;1;3;0;1;2;0
1 tilbagefald;Videregående uddannelse;Kvinder;20-24 år;29;31;32;40;45;50;55;53;64;53;68;63;100
1 tilbagefald;Videregående uddannelse;Kvinder;25-29 år;58;63;41;59;57;62;70;87;61;92;83;121;151
