Periode,Antal,Recidivhændelser,Tidligere_domme,Varighed_til_tilbagefald,Køn,Alder
0,0,3,1,2,0,1
0,0,3,1,2,0,2
0,1,3,1,2,0,3
0,1,3,1,2,0,4
0,1,3,1,2,0,5
0,0,3,1,2,0,6
0,132,4,6,2,1,0
0,37,4,6,2,1,1
0,22,4,6,2,1,2
0,21,4,6,2,1,3
0,29,4,6,2,1,4
0,12,4,6,2,1,5
0,1,4,6,2,1,6
0,15,4,6,2,0,0
0,4,4,6,2,0,1
0,5,4,6,2,0,2
0,10,4,6,2,0,3
0,1,4,6,2,0,4
0,2,4,6,2,0,5
0,4,4,6,2,0,6
0,68,4,0,2,1,0
0,50,4,0,2,1,1
0,40,4,0,2,1,2
0,33,4,0,2,1,3
0,53,4,0,2,1,4
0,20,4,0,2,1,5
0,6,4,0,2,1,6
0,7,4,0,2,0,0
0,8,4,0,2,0,1
0,4,4,0,2,0,2
0,8,4,0,2,0,3
0,5,4,0,2,0,4
0,2,4,0,2,0,5
0,1,4,0,2,0,6
0,102,4,2,2,1,0
0,62,4,2,2,1,1
0,59,4,2,2,1,2
0,38,4,2,2,1,3
0,66,4,2,2,1,4
0,16,4,2,2,1,5
0,8,4,2,2,1,6
0,4,4,2,2,0,0
0,5,4,2,2,0,1
0,5,4,2,2,0,2
0,4,4,2,2,0,3
0,9,4,2,2,0,4
0,1,4,2,2,0,5
0,1,4,2,2,0,6
0,104,4,3,2,1,0
0,67,4,3,2,1,1
0,67,4,3,2,1,2
0,50,4,3,2,1,3
0,49,4,3,2,1,4
0,15,4,3,2,1,5
0,3,4,3,2,1,6
0,2,4,3,2,0,0
0,6,4,3,2,0,1
0,3,4,3,2,0,2
0,6,4,3,2,0,3
0,5,4,3,2,0,4
0,2,4,3,2,0,5
0,3,4,3,2,0,6
0,120,4,4,2,1,0
0,89,4,4,2,1,1
0,48,4,4,2,1,2
0,36,4,4,2,1,3
0,52,4,4,2,1,4
0,16,4,4,2,1,5
0,1,4,4,2,1,6
0,1,4,4,2,0,0
0,0,4,4,2,0,1
0,3,4,4,2,0,2
0,6,4,4,2,0,3
0,9,4,4,2,0,4
0,1,4,4,2,0,5
0,0,4,4,2,0,6
0,345,4,5,2,1,0
0,241,4,5,2,1,1
0,177,4,5,2,1,2
0,135,4,5,2,1,3
0,130,4,5,2,1,4
0,21,4,5,2,1,5
0,5,4,5,2,1,6
0,7,4,5,2,0,0
0,8,4,5,2,0,1
0,8,4,5,2,0,2
0,7,4,5,2,0,3
0,20,4,5,2,0,4
0,4,4,5,2,0,5
0,2,4,5,2,0,6
0,91,4,1,2,1,0
0,72,4,1,2,1,1
0,40,4,1,2,1,2
0,25,4,1,2,1,3
0,36,4,1,2,1,4
0,6,4,1,2,1,5
0,2,4,1,2,1,6
0,3,4,1,2,0,0
0,6,4,1,2,0,1
0,3,4,1,2,0,2
0,3,4,1,2,0,3
0,4,4,1,2,0,4
0,0,4,1,2,0,5
0,2,4,1,2,0,6
0,73,1,6,2,1,0
0,5,1,6,2,1,1
0,7,1,6,2,1,2
0,7,1,6,2,1,3
0,8,1,6,2,1,4
0,0,1,6,2,1,5
0,0,1,6,2,1,6
0,4,1,6,2,0,0
0,0,1,6,2,0,1
0,1,1,6,2,0,2
0,1,1,6,2,0,3
0,2,1,6,2,0,4
0,0,1,6,2,0,5
0,0,1,6,2,0,6
0,20,1,0,2,1,0
0,18,1,0,2,1,1
0,10,1,0,2,1,2
0,7,1,0,2,1,3
0,9,1,0,2,1,4
0,1,1,0,2,1,5
0,0,1,0,2,1,6
0,1,1,0,2,0,0
0,2,1,0,2,0,1
0,3,1,0,2,0,2
0,2,1,0,2,0,3
0,1,1,0,2,0,4
0,1,1,0,2,0,5
0,0,1,0,2,0,6
0,36,1,2,2,1,0
0,22,1,2,2,1,1
0,13,1,2,2,1,2
0,14,1,2,2,1,3
0,10,1,2,2,1,4
0,4,1,2,2,1,5
0,0,1,2,2,1,6
0,1,1,2,2,0,0
0,2,1,2,2,0,1
0,2,1,2,2,0,2
0,0,1,2,2,0,3
0,0,1,2,2,0,4
0,1,1,2,2,0,5
0,0,1,2,2,0,6
0,37,1,3,2,1,0
0,23,1,3,2,1,1
0,20,1,3,2,1,2
0,15,1,3,2,1,3
0,8,1,3,2,1,4
0,1,1,3,2,1,5
0,1,1,3,2,1,6
0,3,1,3,2,0,0
0,0,1,3,2,0,1
0,3,1,3,2,0,2
0,1,1,3,2,0,3
0,3,1,3,2,0,4
0,1,1,3,2,0,5
0,0,1,3,2,0,6
0,42,1,4,2,1,0
0,23,1,4,2,1,1
0,19,1,4,2,1,2
0,16,1,4,2,1,3
0,19,1,4,2,1,4
0,3,1,4,2,1,5
0,0,1,4,2,1,6
0,2,1,4,2,0,0
0,0,1,4,2,0,1
0,0,1,4,2,0,2
0,0,1,4,2,0,3
0,0,1,4,2,0,4
0,0,1,4,2,0,5
0,0,1,4,2,0,6
0,272,1,5,2,1,0
0,177,1,5,2,1,1
0,111,1,5,2,1,2
0,54,1,5,2,1,3
0,77,1,5,2,1,4
0,5,1,5,2,1,5
0,2,1,5,2,1,6
0,4,1,5,2,0,0
0,2,1,5,2,0,1
0,6,1,5,2,0,2
0,3,1,5,2,0,3
0,7,1,5,2,0,4
0,0,1,5,2,0,5
0,1,1,5,2,0,6
0,155,1,1,2,1,0
0,109,1,1,2,1,1
0,65,1,1,2,1,2
0,44,1,1,2,1,3
0,29,1,1,2,1,4
0,3,1,1,2,1,5
0,0,1,1,2,1,6
0,2,1,1,2,0,0
0,0,1,1,2,0,1
0,2,1,1,2,0,2
0,6,1,1,2,0,3
0,7,1,1,2,0,4
0,1,1,1,2,0,5
0,0,1,1,2,0,6
0,0,5,6,1,1,0
0,0,5,6,1,1,1
0,0,5,6,1,1,2
0,0,5,6,1,1,3
0,0,5,6,1,1,4
0,0,5,6,1,1,5
0,0,5,6,1,1,6
0,0,5,6,1,0,0
0,0,5,6,1,0,1
0,0,5,6,1,0,2
0,0,5,6,1,0,3
0,0,5,6,1,0,4
0,0,5,6,1,0,5
0,0,5,6,1,0,6
0,0,5,0,1,1,0
0,0,5,0,1,1,1
0,0,5,0,1,1,2
0,0,5,0,1,1,3
0,0,5,0,1,1,4
0,0,5,0,1,1,5
0,0,5,0,1,1,6
0,0,5,0,1,0,0
0,0,5,0,1,0,1
0,0,5,0,1,0,2
0,0,5,0,1,0,3
0,0,5,0,1,0,4
0,0,5,0,1,0,5
0,0,5,0,1,0,6
0,0,5,2,1,1,0
0,0,5,2,1,1,1
0,0,5,2,1,1,2
0,0,5,2,1,1,3
0,0,5,2,1,1,4
0,0,5,2,1,1,5
0,0,5,2,1,1,6
0,0,5,2,1,0,0
0,0,5,2,1,0,1
0,0,5,2,1,0,2
0,0,5,2,1,0,3
0,0,5,2,1,0,4
0,0,5,2,1,0,5
0,0,5,2,1,0,6
0,0,5,3,1,1,0
0,0,5,3,1,1,1
0,0,5,3,1,1,2
0,0,5,3,1,1,3
0,0,5,3,1,1,4
0,0,5,3,1,1,5
0,0,5,3,1,1,6
0,0,5,3,1,0,0
0,0,5,3,1,0,1
0,0,5,3,1,0,2
0,0,5,3,1,0,3
0,0,5,3,1,0,4
0,0,5,3,1,0,5
0,0,5,3,1,0,6
0,0,5,4,1,1,0
0,0,5,4,1,1,1
0,0,5,4,1,1,2
0,0,5,4,1,1,3
0,0,5,4,1,1,4
0,0,5,4,1,1,5
0,0,5,4,1,1,6
0,0,5,4,1,0,0
0,0,5,4,1,0,1
0,0,5,4,1,0,2
0,0,5,4,1,0,3
0,0,5,4,1,0,4
0,0,5,4,1,0,5
0,0,5,4,1,0,6
0,0,5,5,1,1,0
0,0,5,5,1,1,1
0,0,5,5,1,1,2
0,0,5,5,1,1,3
0,0,5,5,1,1,4
0,0,5,5,1,1,5
0,0,5,5,1,1,6
0,0,5,5,1,0,0
0,0,5,5,1,0,1
0,0,5,5,1,0,2
0,0,5,5,1,0,3
0,0,5,5,1,0,4
0,0,5,5,1,0,5
0,0,5,5,1,0,6
0,0,5,1,1,1,0
0,0,5,1,1,1,1
0,0,5,1,1,1,2
0,0,5,1,1,1,3
0,0,5,1,1,1,4
0,0,5,1,1,1,5
0,0,5,1,1,1,6
0,0,5,1,1,0,0
0,0,5,1,1,0,1
0,0,5,1,1,0,2
0,0,5,1,1,0,3
0,0,5,1,1,0,4
0,0,5,1,1,0,5
0,0,5,1,1,0,6
0,208,0,6,1,1,0
0,154,0,6,1,1,1
0,161,0,6,1,1,2
0,181,0,6,1,1,3
0,329,0,6,1,1,4
0,204,0,6,1,1,5
0,104,0,6,1,1,6
0,50,0,6,1,0,0
0,53,0,6,1,0,1
0,61,0,6,1,0,2
0,61,0,6,1,0,3
0,135,0,6,1,0,4
0,66,0,6,1,0,5
0,30,0,6,1,0,6
0,140,0,0,1,1,0
0,105,0,0,1,1,1
0,108,0,0,1,1,2
0,107,0,0,1,1,3
0,229,0,0,1,1,4
0,123,0,0,1,1,5
0,58,0,0,1,1,6
0,13,0,0,1,0,0
0,16,0,0,1,0,1
0,18,0,0,1,0,2
0,14,0,0,1,0,3
0,43,0,0,1,0,4
0,16,0,0,1,0,5
0,6,0,0,1,0,6
0,102,0,2,1,1,0
0,90,0,2,1,1,1
0,82,0,2,1,1,2
0,70,0,2,1,1,3
0,124,0,2,1,1,4
0,57,0,2,1,1,5
0,35,0,2,1,1,6
0,5,0,2,1,0,0
0,3,0,2,1,0,1
0,4,0,2,1,0,2
0,12,0,2,1,0,3
0,17,0,2,1,0,4
0,10,0,2,1,0,5
0,5,0,2,1,0,6
0,75,0,3,1,1,0
0,50,0,3,1,1,1
0,52,0,3,1,1,2
0,41,0,3,1,1,3
0,73,0,3,1,1,4
0,26,0,3,1,1,5
0,13,0,3,1,1,6
0,3,0,3,1,0,0
0,1,0,3,1,0,1
0,5,0,3,1,0,2
0,2,0,3,1,0,3
0,10,0,3,1,0,4
0,3,0,3,1,0,5
0,1,0,3,1,0,6
0,41,0,4,1,1,0
0,35,0,4,1,1,1
0,31,0,4,1,1,2
0,21,0,4,1,1,3
0,31,0,4,1,1,4
0,13,0,4,1,1,5
0,4,0,4,1,1,6
0,0,0,4,1,0,0
0,0,0,4,1,0,1
0,1,0,4,1,0,2
0,3,0,4,1,0,3
0,5,0,4,1,0,4
0,1,0,4,1,0,5
0,2,0,4,1,0,6
0,79,0,5,1,1,0
0,66,0,5,1,1,1
0,46,0,5,1,1,2
0,31,0,5,1,1,3
0,44,0,5,1,1,4
0,12,0,5,1,1,5
0,5,0,5,1,1,6
0,3,0,5,1,0,0
0,3,0,5,1,0,1
0,3,0,5,1,0,2
0,4,0,5,1,0,3
0,5,0,5,1,0,4
0,4,0,5,1,0,5
0,4,0,5,1,0,6
0,11,0,1,1,1,0
0,7,0,1,1,1,1
0,7,0,1,1,1,2
0,5,0,1,1,1,3
0,4,0,1,1,1,4
0,1,0,1,1,1,5
0,0,0,1,1,1,6
0,0,0,1,1,0,0
0,0,0,1,1,0,1
0,0,0,1,1,0,2
0,0,0,1,1,0,3
0,1,0,1,1,0,4
0,0,0,1,1,0,5
0,0,0,1,1,0,6
0,104,2,6,1,1,0
0,42,2,6,1,1,1
0,44,2,6,1,1,2
0,43,2,6,1,1,3
0,80,2,6,1,1,4
0,43,2,6,1,1,5
0,20,2,6,1,1,6
0,11,2,6,1,0,0
0,9,2,6,1,0,1
0,13,2,6,1,0,2
0,8,2,6,1,0,3
0,13,2,6,1,0,4
0,6,2,6,1,0,5
0,6,2,6,1,0,6
0,47,2,0,1,1,0
0,49,2,0,1,1,1
0,47,2,0,1,1,2
0,44,2,0,1,1,3
0,88,2,0,1,1,4
0,31,2,0,1,1,5
0,17,2,0,1,1,6
0,6,2,0,1,0,0
0,6,2,0,1,0,1
0,5,2,0,1,0,2
0,6,2,0,1,0,3
0,15,2,0,1,0,4
0,2,2,0,1,0,5
0,1,2,0,1,0,6
0,46,2,2,1,1,0
0,41,2,2,1,1,1
0,34,2,2,1,1,2
0,38,2,2,1,1,3
0,61,2,2,1,1,4
0,25,2,2,1,1,5
0,6,2,2,1,1,6
0,3,2,2,1,0,0
0,2,2,2,1,0,1
0,4,2,2,1,0,2
0,3,2,2,1,0,3
0,1,2,2,1,0,4
0,4,2,2,1,0,5
0,0,2,2,1,0,6
0,34,2,3,1,1,0
0,45,2,3,1,1,1
0,20,2,3,1,1,2
0,18,2,3,1,1,3
0,53,2,3,1,1,4
0,11,2,3,1,1,5
0,4,2,3,1,1,6
0,5,2,3,1,0,0
0,2,2,3,1,0,1
0,3,2,3,1,0,2
0,0,2,3,1,0,3
0,4,2,3,1,0,4
0,0,2,3,1,0,5
0,2,2,3,1,0,6
0,31,2,4,1,1,0
0,28,2,4,1,1,1
0,22,2,4,1,1,2
0,21,2,4,1,1,3
0,27,2,4,1,1,4
0,15,2,4,1,1,5
0,2,2,4,1,1,6
0,0,2,4,1,0,0
0,0,2,4,1,0,1
0,2,2,4,1,0,2
0,0,2,4,1,0,3
0,1,2,4,1,0,4
0,0,2,4,1,0,5
0,0,2,4,1,0,6
0,56,2,5,1,1,0
0,53,2,5,1,1,1
0,41,2,5,1,1,2
0,27,2,5,1,1,3
0,44,2,5,1,1,4
0,11,2,5,1,1,5
0,4,2,5,1,1,6
0,2,2,5,1,0,0
0,2,2,5,1,0,1
0,6,2,5,1,0,2
0,3,2,5,1,0,3
0,4,2,5,1,0,4
0,1,2,5,1,0,5
0,0,2,5,1,0,6
0,6,2,1,1,1,0
0,11,2,1,1,1,1
0,9,2,1,1,1,2
0,3,2,1,1,1,3
0,4,2,1,1,1,4
0,4,2,1,1,1,5
0,0,2,1,1,1,6
0,0,2,1,1,0,0
0,1,2,1,1,0,1
0,0,2,1,1,0,2
0,0,2,1,1,0,3
0,1,2,1,1,0,4
0,0,2,1,1,0,5
0,0,2,1,1,0,6
0,39,3,6,1,1,0
0,16,3,6,1,1,1
0,13,3,6,1,1,2
0,10,3,6,1,1,3
0,19,3,6,1,1,4
0,17,3,6,1,1,5
0,8,3,6,1,1,6
0,5,3,6,1,0,0
0,1,3,6,1,0,1
0,7,3,6,1,0,2
0,3,3,6,1,0,3
0,5,3,6,1,0,4
0,3,3,6,1,0,5
0,4,3,6,1,0,6
0,23,3,0,1,1,0
0,15,3,0,1,1,1
0,20,3,0,1,1,2
0,15,3,0,1,1,3
0,23,3,0,1,1,4
0,11,3,0,1,1,5
0,4,3,0,1,1,6
0,1,3,0,1,0,0
0,1,3,0,1,0,1
0,4,3,0,1,0,2
0,0,3,0,1,0,3
0,2,3,0,1,0,4
0,2,3,0,1,0,5
0,1,3,0,1,0,6
0,37,3,2,1,1,0
0,33,3,2,1,1,1
0,21,3,2,1,1,2
0,16,3,2,1,1,3
0,29,3,2,1,1,4
0,11,3,2,1,1,5
0,3,3,2,1,1,6
0,3,3,2,1,0,0
0,3,3,2,1,0,1
0,1,3,2,1,0,2
0,2,3,2,1,0,3
0,3,3,2,1,0,4
0,0,3,2,1,0,5
0,0,3,2,1,0,6
0,26,3,3,1,1,0
0,19,3,3,1,1,1
0,17,3,3,1,1,2
0,12,3,3,1,1,3
0,19,3,3,1,1,4
0,7,3,3,1,1,5
0,2,3,3,1,1,6
0,2,3,3,1,0,0
0,0,3,3,1,0,1
0,2,3,3,1,0,2
0,2,3,3,1,0,3
0,6,3,3,1,0,4
0,0,3,3,1,0,5
0,1,3,3,1,0,6
0,20,3,4,1,1,0
0,19,3,4,1,1,1
0,11,3,4,1,1,2
0,8,3,4,1,1,3
0,9,3,4,1,1,4
0,3,3,4,1,1,5
0,4,3,4,1,1,6
0,0,3,4,1,0,0
0,2,3,4,1,0,1
0,1,3,4,1,0,2
0,0,3,4,1,0,3
0,0,3,4,1,0,4
0,2,3,4,1,0,5
0,0,3,4,1,0,6
0,42,3,5,1,1,0
0,34,3,5,1,1,1
0,24,3,5,1,1,2
0,17,3,5,1,1,3
0,24,3,5,1,1,4
0,7,3,5,1,1,5
0,1,3,5,1,1,6
0,1,3,5,1,0,0
0,2,3,5,1,0,1
0,2,3,5,1,0,2
0,3,3,5,1,0,3
0,2,3,5,1,0,4
0,0,3,5,1,0,5
0,1,3,5,1,0,6
0,11,3,1,1,1,0
0,4,3,1,1,1,1
0,7,3,1,1,1,2
0,7,3,1,1,1,3
0,4,3,1,1,1,4
0,0,3,1,1,1,5
0,0,3,1,1,1,6
0,0,3,1,1,0,0
0,0,3,1,1,0,1
0,2,3,1,1,0,2
0,0,3,1,1,0,3
0,1,3,1,1,0,4
0,0,3,1,1,0,5
0,0,3,1,1,0,6
0,63,4,6,1,1,0
0,15,4,6,1,1,1
0,11,4,6,1,1,2
0,13,4,6,1,1,3
0,32,4,6,1,1,4
0,9,4,6,1,1,5
0,1,4,6,1,1,6
0,10,4,6,1,0,0
0,0,4,6,1,0,1
0,3,4,6,1,0,2
0,5,4,6,1,0,3
0,3,4,6,1,0,4
0,0,4,6,1,0,5
0,2,4,6,1,0,6
0,29,4,0,1,1,0
0,16,4,0,1,1,1
0,28,4,0,1,1,2
0,16,4,0,1,1,3
0,33,4,0,1,1,4
0,11,4,0,1,1,5
0,3,4,0,1,1,6
0,4,4,0,1,0,0
0,3,4,0,1,0,1
0,1,4,0,1,0,2
0,1,4,0,1,0,3
0,3,4,0,1,0,4
0,2,4,0,1,0,5
0,1,4,0,1,0,6
0,51,4,2,1,1,0
0,23,4,2,1,1,1
0,17,4,2,1,1,2
0,18,4,2,1,1,3
0,30,4,2,1,1,4
0,7,4,2,1,1,5
0,5,4,2,1,1,6
0,5,4,2,1,0,0
0,6,4,2,1,0,1
0,2,4,2,1,0,2
0,1,4,2,1,0,3
0,5,4,2,1,0,4
0,0,4,2,1,0,5
0,0,4,2,1,0,6
0,40,4,3,1,1,0
0,23,4,3,1,1,1
0,22,4,3,1,1,2
0,20,4,3,1,1,3
0,19,4,3,1,1,4
0,10,4,3,1,1,5
0,1,4,3,1,1,6
0,1,4,3,1,0,0
0,0,4,3,1,0,1
0,1,4,3,1,0,2
0,1,4,3,1,0,3
0,2,4,3,1,0,4
0,1,4,3,1,0,5
0,0,4,3,1,0,6
0,43,4,4,1,1,0
0,31,4,4,1,1,1
0,20,4,4,1,1,2
0,21,4,4,1,1,3
0,21,4,4,1,1,4
0,1,4,4,1,1,5
0,0,4,4,1,1,6
0,2,4,4,1,0,0
0,0,4,4,1,0,1
0,2,4,4,1,0,2
0,1,4,4,1,0,3
0,4,4,4,1,0,4
0,0,4,4,1,0,5
0,1,4,4,1,0,6
0,111,4,5,1,1,0
0,79,4,5,1,1,1
0,57,4,5,1,1,2
0,54,4,5,1,1,3
0,48,4,5,1,1,4
0,11,4,5,1,1,5
0,3,4,5,1,1,6
0,3,4,5,1,0,0
0,2,4,5,1,0,1
0,2,4,5,1,0,2
0,5,4,5,1,0,3
0,5,4,5,1,0,4
0,3,4,5,1,0,5
0,0,4,5,1,0,6
0,19,4,1,1,1,0
0,19,4,1,1,1,1
0,11,4,1,1,1,2
0,10,4,1,1,1,3
0,18,4,1,1,1,4
0,2,4,1,1,1,5
0,0,4,1,1,1,6
0,1,4,1,1,0,0
0,2,4,1,1,0,1
0,1,4,1,1,0,2
0,0,4,1,1,0,3
0,1,4,1,1,0,4
0,1,4,1,1,0,5
0,0,4,1,1,0,6
0,14,1,6,1,1,0
0,1,1,6,1,1,1
0,1,1,6,1,1,2
0,5,1,6,1,1,3
0,2,1,6,1,1,4
0,1,1,6,1,1,5
0,0,1,6,1,1,6
0,0,1,6,1,0,0
0,0,1,6,1,0,1
0,0,1,6,1,0,2
0,0,1,6,1,0,3
0,0,1,6,1,0,4
0,0,1,6,1,0,5
0,0,1,6,1,0,6
0,4,1,0,1,1,0
0,3,1,0,1,1,1
0,0,1,0,1,1,2
0,1,1,0,1,1,3
0,4,1,0,1,1,4
0,1,1,0,1,1,5
0,0,1,0,1,1,6
0,1,1,0,1,0,0
0,0,1,0,1,0,1
0,1,1,0,1,0,2
0,0,1,0,1,0,3
0,0,1,0,1,0,4
0,0,1,0,1,0,5
0,0,1,0,1,0,6
0,4,1,2,1,1,0
0,2,1,2,1,1,1
0,3,1,2,1,1,2
0,4,1,2,1,1,3
0,0,1,2,1,1,4
0,0,1,2,1,1,5
0,0,1,2,1,1,6
0,0,1,2,1,0,0
0,0,1,2,1,0,1
0,0,1,2,1,0,2
0,0,1,2,1,0,3
0,0,1,2,1,0,4
0,0,1,2,1,0,5
0,0,1,2,1,0,6
0,7,1,3,1,1,0
0,8,1,3,1,1,1
0,4,1,3,1,1,2
0,4,1,3,1,1,3
0,3,1,3,1,1,4
0,0,1,3,1,1,5
0,0,1,3,1,1,6
0,1,1,3,1,0,0
0,1,1,3,1,0,1
0,1,1,3,1,0,2
0,0,1,3,1,0,3
0,1,1,3,1,0,4
0,0,1,3,1,0,5
0,0,1,3,1,0,6
0,14,1,4,1,1,0
0,7,1,4,1,1,1
0,3,1,4,1,1,2
0,1,1,4,1,1,3
0,2,1,4,1,1,4
0,1,1,4,1,1,5
0,0,1,4,1,1,6
0,0,1,4,1,0,0
0,0,1,4,1,0,1
0,0,1,4,1,0,2
0,0,1,4,1,0,3
0,0,1,4,1,0,4
0,0,1,4,1,0,5
0,0,1,4,1,0,6
0,37,1,5,1,1,0
0,31,1,5,1,1,1
0,18,1,5,1,1,2
0,14,1,5,1,1,3
0,8,1,5,1,1,4
0,1,1,5,1,1,5
0,0,1,5,1,1,6
0,1,1,5,1,0,0
0,0,1,5,1,0,1
0,0,1,5,1,0,2
0,0,1,5,1,0,3
0,1,1,5,1,0,4
0,0,1,5,1,0,5
0,1,1,5,1,0,6
0,18,1,1,1,1,0
0,11,1,1,1,1,1
0,5,1,1,1,1,2
0,3,1,1,1,1,3
0,3,1,1,1,1,4
0,3,1,1,1,1,5
0,0,1,1,1,1,6
0,0,1,1,1,0,0
0,0,1,1,1,0,1
0,1,1,1,1,0,2
0,0,1,1,1,0,3
0,0,1,1,1,0,4
0,0,1,1,1,0,5
0,0,1,1,1,0,6
0,0,5,6,0,1,0
0,0,5,6,0,1,1
0,0,5,6,0,1,2
0,0,5,6,0,1,3
0,0,5,6,0,1,4
0,0,5,6,0,1,5
0,0,5,6,0,1,6
0,0,5,6,0,0,0
0,0,5,6,0,0,1
0,0,5,6,0,0,2
0,0,5,6,0,0,3
0,0,5,6,0,0,4
0,0,5,6,0,0,5
0,0,5,6,0,0,6
0,0,5,0,0,1,0
0,0,5,0,0,1,1
0,0,5,0,0,1,2
0,0,5,0,0,1,3
0,0,5,0,0,1,4
0,0,5,0,0,1,5
0,0,5,0,0,1,6
0,0,5,0,0,0,0
0,0,5,0,0,0,1
0,0,5,0,0,0,2
0,0,5,0,0,0,3
0,0,5,0,0,0,4
0,0,5,0,0,0,5
0,0,5,0,0,0,6
0,0,5,2,0,1,0
0,0,5,2,0,1,1
0,0,5,2,0,1,2
0,0,5,2,0,1,3
0,0,5,2,0,1,4
0,0,5,2,0,1,5
0,0,5,2,0,1,6
0,0,5,2,0,0,0
0,0,5,2,0,0,1
0,0,5,2,0,0,2
0,0,5,2,0,0,3
0,0,5,2,0,0,4
0,0,5,2,0,0,5
0,0,5,2,0,0,6
0,0,5,3,0,1,0
0,0,5,3,0,1,1
0,0,5,3,0,1,2
0,0,5,3,0,1,3
0,0,5,3,0,1,4
0,0,5,3,0,1,5
0,0,5,3,0,1,6
0,0,5,3,0,0,0
0,0,5,3,0,0,1
0,0,5,3,0,0,2
0,0,5,3,0,0,3
0,0,5,3,0,0,4
0,0,5,3,0,0,5
0,0,5,3,0,0,6
0,0,5,4,0,1,0
0,0,5,4,0,1,1
0,0,5,4,0,1,2
0,0,5,4,0,1,3
0,0,5,4,0,1,4
0,0,5,4,0,1,5
0,0,5,4,0,1,6
0,0,5,4,0,0,0
0,0,5,4,0,0,1
0,0,5,4,0,0,2
0,0,5,4,0,0,3
0,0,5,4,0,0,4
0,0,5,4,0,0,5
0,0,5,4,0,0,6
0,0,5,5,0,1,0
0,0,5,5,0,1,1
0,0,5,5,0,1,2
0,0,5,5,0,1,3
0,0,5,5,0,1,4
0,0,5,5,0,1,5
0,0,5,5,0,1,6
0,0,5,5,0,0,0
0,0,5,5,0,0,1
0,0,5,5,0,0,2
0,0,5,5,0,0,3
0,0,5,5,0,0,4
0,0,5,5,0,0,5
0,0,5,5,0,0,6
0,0,5,1,0,1,0
0,0,5,1,0,1,1
0,0,5,1,0,1,2
0,0,5,1,0,1,3
0,0,5,1,0,1,4
0,0,5,1,0,1,5
0,0,5,1,0,1,6
0,0,5,1,0,0,0
0,0,5,1,0,0,1
0,0,5,1,0,0,2
0,0,5,1,0,0,3
0,0,5,1,0,0,4
0,0,5,1,0,0,5
0,0,5,1,0,0,6
0,448,0,6,0,1,0
0,266,0,6,0,1,1
0,287,0,6,0,1,2
0,354,0,6,0,1,3
0,626,0,6,0,1,4
0,362,0,6,0,1,5
0,190,0,6,0,1,6
0,82,0,6,0,0,0
0,78,0,6,0,0,1
0,101,0,6,0,0,2
0,133,0,6,0,0,3
0,244,0,6,0,0,4
0,82,0,6,0,0,5
0,63,0,6,0,0,6
0,256,0,0,0,1,0
0,199,0,0,0,1,1
0,229,0,0,0,1,2
0,242,0,0,0,1,3
0,462,0,0,0,1,4
0,226,0,0,0,1,5
0,114,0,0,0,1,6
0,31,0,0,0,0,0
0,32,0,0,0,0,1
0,29,0,0,0,0,2
0,40,0,0,0,0,3
0,89,0,0,0,0,4
0,32,0,0,0,0,5
0,18,0,0,0,0,6
0,182,0,2,0,1,0
0,153,0,2,0,1,1
0,146,0,2,0,1,2
0,130,0,2,0,1,3
0,261,0,2,0,1,4
0,118,0,2,0,1,5
0,54,0,2,0,1,6
0,13,0,2,0,0,0
0,8,0,2,0,0,1
0,13,0,2,0,0,2
0,16,0,2,0,0,3
0,30,0,2,0,0,4
0,15,0,2,0,0,5
0,8,0,2,0,0,6
0,150,0,3,0,1,0
0,107,0,3,0,1,1
0,85,0,3,0,1,2
0,78,0,3,0,1,3
0,131,0,3,0,1,4
0,45,0,3,0,1,5
0,17,0,3,0,1,6
0,5,0,3,0,0,0
0,7,0,3,0,0,1
0,6,0,3,0,0,2
0,12,0,3,0,0,3
0,16,0,3,0,0,4
0,4,0,3,0,0,5
0,2,0,3,0,0,6
0,92,0,4,0,1,0
0,74,0,4,0,1,1
0,65,0,4,0,1,2
0,46,0,4,0,1,3
0,80,0,4,0,1,4
0,24,0,4,0,1,5
0,12,0,4,0,1,6
0,3,0,4,0,0,0
0,4,0,4,0,0,1
0,4,0,4,0,0,2
0,7,0,4,0,0,3
0,9,0,4,0,0,4
0,5,0,4,0,0,5
0,1,0,4,0,0,6
0,185,0,5,0,1,0
0,120,0,5,0,1,1
0,104,0,5,0,1,2
0,75,0,5,0,1,3
0,97,0,5,0,1,4
0,28,0,5,0,1,5
0,7,0,5,0,1,6
0,5,0,5,0,0,0
0,7,0,5,0,0,1
0,3,0,5,0,0,2
0,8,0,5,0,0,3
0,11,0,5,0,0,4
0,2,0,5,0,0,5
0,4,0,5,0,0,6
0,20,0,1,0,1,0
0,13,0,1,0,1,1
0,15,0,1,0,1,2
0,6,0,1,0,1,3
0,5,0,1,0,1,4
0,1,0,1,0,1,5
0,0,0,1,0,1,6
0,0,0,1,0,0,0
0,1,0,1,0,0,1
0,1,0,1,0,0,2
0,1,0,1,0,0,3
0,0,0,1,0,0,4
0,0,0,1,0,0,5
0,0,0,1,0,0,6
0,99,2,6,0,1,0
0,63,2,6,0,1,1
0,55,2,6,0,1,2
0,47,2,6,0,1,3
0,106,2,6,0,1,4
0,47,2,6,0,1,5
0,18,2,6,0,1,6
0,22,2,6,0,0,0
0,16,2,6,0,0,1
0,15,2,6,0,0,2
