0;107;5;M;5059;0;0;0;0;0;0;0;0;0;0;0;0
0;107;5;M;6099;0;0;0;0;0;0;0;0;0;0;0;0
0;107;5;K;2024;0;0;0;0;0;0;0;0;0;0;0;0
0;107;5;K;2529;0;0;0;0;0;0;0;0;0;0;0;0
0;107;5;K;3034;0;0;0;0;0;0;0;0;0;0;0;0
0;107;5;K;3539;0;0;0;0;0;0;0;0;0;0;0;0
0;107;5;K;4049;0;0;0;0;0;0;0;0;0;0;0;0
0;107;5;K;5059;0;0;0;0;0;0;0;0;0;0;0;0
0;107;5;K;6099;0;0;0;0;0;0;0;0;0;0;0;0
0;107;10;M;2024;0;0;0;0;0;0;0;0;0;0;0;0
0;107;10;M;2529;0;0;0;0;0;0;0;0;0;0;0;0
0;107;10;M;3034;0;0;0;0;0;0;0;0;0;0;0;0
0;107;10;M;3539;0;0;0;0;0;0;0;0;0;0;0;0
0;107;10;M;4049;0;0;0;0;0;0;0;0;0;0;0;0
0;107;10;M;5059;0;0;0;0;0;0;0;0;0;0;0;0
0;107;10;M;6099;0;0;0;0;0;0;0;0;0;0;0;0
0;107;10;K;2024;0;0;0;0;0;0;0;0;0;0;0;0
0;107;10;K;2529;0;0;0;0;0;0;0;0;0;0;0;0
0;107;10;K;3034;0;0;0;0;0;0;0;0;0;0;0;0
0;107;10;K;3539;0;0;0;0;0;0;0;0;0;0;0;0
0;107;10;K;4049;0;0;0;0;0;0;0;0;0;0;0;0
0;107;10;K;5059;0;0;0;0;0;0;0;0;0;0;0;0
0;107;10;K;6099;0;0;0;0;0;0;0;0;0;0;0;0
0;108;0;M;2024;0;0;0;0;0;0;0;0;0;0;0;0
0;108;0;M;2529;0;0;0;0;0;0;0;0;0;0;0;0
0;108;0;M;3034;0;0;0;0;0;0;0;0;0;0;0;0
0;108;0;M;3539;0;0;0;0;0;0;0;0;0;0;0;0
0;108;0;M;4049;0;0;0;0;0;0;0;0;0;0;0;0
0;108;0;M;5059;0;0;0;0;0;0;0;0;0;0;0;0
0;108;0;M;6099;0;0;0;0;0;0;0;0;0;0;0;0
0;108;0;K;2024;0;0;0;0;0;0;0;0;0;0;0;0
0;108;0;K;2529;0;0;0;0;0;0;0;0;0;0;0;0
0;108;0;K;3034;0;0;0;0;0;0;0;0;0;0;0;0
0;108;0;K;3539;0;0;0;0;0;0;0;0;0;0;0;0
0;108;0;K;4049;0;0;0;0;0;0;0;0;0;0;0;0
0;108;0;K;5059;0;0;0;0;0;0;0;0;0;0;0;0
0;108;0;K;6099;0;0;0;0;0;0;0;0;0;0;0;0
0;108;1;M;2024;0;0;0;0;0;0;0;0;0;0;0;0
0;108;1;M;2529;0;0;0;0;0;0;0;0;0;0;0;0
0;108;1;M;3034;0;0;0;0;0;0;0;0;0;0;0;0
0;108;1;M;3539;0;0;0;0;0;0;0;0;0;0;0;0
0;108;1;M;4049;0;0;0;0;0;0;0;0;0;0;0;0
0;108;1;M;5059;0;0;0;0;0;0;0;0;0;0;0;0
0;108;1;M;6099;0;0;0;0;0;0;0;0;0;0;0;0
0;108;1;K;2024;0;0;0;0;0;0;0;0;0;0;0;0
0;108;1;K;2529;0;0;0;0;0;0;0;0;0;0;0;0
0;108;1;K;3034;0;0;0;0;0;0;0;0;0;0;0;0
0;108;1;K;3539;0;0;0;0;0;0;0;0;0;0;0;0
0;108;1;K;4049;0;0;0;0;0;0;0;0;0;0;0;0
0;108;1;K;5059;0;0;0;0;0;0;0;0;0;0;0;0
0;108;1;K;6099;0;0;0;0;0;0;0;0;0;0;0;0
0;108;2;M;2024;0;0;0;0;0;0;0;0;0;0;0;0
0;108;2;M;2529;0;0;0;0;0;0;0;0;0;0;0;0
0;108;2;M;3034;0;0;0;0;0;0;0;0;0;0;0;0
0;108;2;M;3539;0;0;0;0;0;0;0;0;0;0;0;0
0;108;2;M;4049;0;0;0;0;0;0;0;0;0;0;0;0
0;108;2;M;5059;0;0;0;0;0;0;0;0;0;0;0;0
0;108;2;M;6099;0;0;0;0;0;0;0;0;0;0;0;0
0;108;2;K;2024;0;0;0;0;0;0;0;0;0;0;0;0
0;108;2;K;2529;0;0;0;0;0;0;0;0;0;0;0;0
0;108;2;K;3034;0;0;0;0;0;0;0;0;0;0;0;0
0;108;2;K;3539;0;0;0;0;0;0;0;0;0;0;0;0
0;108;2;K;4049;0;0;0;0;0;0;0;0;0;0;0;0
0;108;2;K;5059;0;0;0;0;0;0;0;0;0;0;0;0
0;108;2;K;6099;0;0;0;0;0;0;0;0;0;0;0;0
0;108;3;M;2024;0;0;0;0;0;0;0;0;0;0;0;0
