OMRÅDE,KØN,ALDER,HERKOMST1,TID,INDHOLD
94,0,0,1,2012,4
94,0,0,1,2013,17
94,0,0,1,2014,11
94,0,0,1,2015,19
94,0,0,1,2016,14
94,0,0,1,2017,6
94,0,0,1,2018,11
94,0,0,1,2019,12
94,0,0,1,2020,16
94,0,0,1,2021,25
94,0,0,1,2022,22
94,0,0,1,2023,21
94,0,1,0,2005,97
94,0,1,0,2006,82
94,0,1,0,2007,81
94,0,1,0,2008,64
94,0,1,0,2009,85
94,0,1,0,2010,81
94,0,1,0,2011,78
94,0,1,0,2012,83
94,0,1,0,2013,80
94,0,1,0,2014,95
94,0,1,0,2015,80
94,0,1,0,2016,64
94,0,1,0,2017,69
94,0,1,0,2018,48
94,0,1,0,2019,68
94,0,1,0,2020,108
94,0,1,0,2021,79
94,0,1,0,2022,80
94,0,1,0,2023,84
94,0,1,1,2005,19
94,0,1,1,2006,16
94,0,1,1,2007,14
94,0,1,1,2008,14
94,0,1,1,2009,13
94,0,1,1,2010,18
94,0,1,1,2011,10
94,0,1,1,2012,24
94,0,1,1,2013,25
94,0,1,1,2014,27
94,0,1,1,2015,25
94,0,1,1,2016,26
94,0,1,1,2017,18
94,0,1,1,2018,20
94,0,1,1,2019,13
94,0,1,1,2020,34
94,0,1,1,2021,34
94,0,1,1,2022,25
94,0,1,1,2023,33
94,0,2,0,2005,41
94,0,2,0,2006,44
94,0,2,0,2007,28
94,0,2,0,2008,31
94,0,2,0,2009,20
94,0,2,0,2010,27
94,0,2,0,2011,38
94,0,2,0,2012,46
94,0,2,0,2013,43
94,0,2,0,2014,44
94,0,2,0,2015,59
94,0,2,0,2016,48
94,0,2,0,2017,35
94,0,2,0,2018,39
94,0,2,0,2019,37
94,0,2,0,2020,68
94,0,2,0,2021,66
94,0,2,0,2022,65
94,0,2,0,2023,55
94,0,2,1,2005,5
94,0,2,1,2006,5
94,0,2,1,2007,5
94,0,2,1,2008,3
94,0,2,1,2009,5
94,0,2,1,2010,8
94,0,2,1,2011,8
94,0,2,1,2012,7
94,0,2,1,2013,9
94,0,2,1,2014,6
94,0,2,1,2015,3
94,0,2,1,2016,8
94,0,2,1,2017,5
94,0,2,1,2018,10
94,0,2,1,2019,12
94,0,2,1,2020,17
94,0,2,1,2021,13
94,0,2,1,2022,20
94,0,2,1,2023,29
3,1,0,0,2005,188
3,1,0,0,2006,184
3,1,0,0,2007,138
3,1,0,0,2008,145
3,1,0,0,2009,147
3,1,0,0,2010,161
3,1,0,0,2011,191
3,1,0,0,2012,184
3,1,0,0,2013,171
3,1,0,0,2014,172
3,1,0,0,2015,160
3,1,0,0,2016,139
3,1,0,0,2017,134
3,1,0,0,2018,129
3,1,0,0,2019,145
3,1,0,0,2020,163
3,1,0,0,2021,108
3,1,0,0,2022,140
3,1,0,0,2023,159
3,1,0,1,2005,163
3,1,0,1,2006,145
3,1,0,1,2007,132
3,1,0,1,2008,116
3,1,0,1,2009,155
3,1,0,1,2010,187
3,1,0,1,2011,168
3,1,0,1,2012,181
3,1,0,1,2013,219
3,1,0,1,2014,187
3,1,0,1,2015,181
3,1,0,1,2016,156
3,1,0,1,2017,162
3,1,0,1,2018,180
3,1,0,1,2019,206
3,1,0,1,2020,242
3,1,0,1,2021,213
3,1,0,1,2022,195
3,1,0,1,2023,167
3,1,1,0,2005,273
3,1,1,0,2006,215
3,1,1,0,2007,136
3,1,1,0,2008,137
3,1,1,0,2009,177
3,1,1,0,2010,188
3,1,1,0,2011,143
3,1,1,0,2012,159
3,1,1,0,2013,138
3,1,1,0,2014,166
3,1,1,0,2015,149
3,1,1,0,2016,119
3,1,1,0,2017,128
3,1,1,0,2018,91
3,1,1,0,2019,120
3,1,1,0,2020,111
3,1,1,0,2021,133
3,1,1,0,2022,119
3,1,1,0,2023,113
3,1,1,1,2005,164
3,1,1,1,2006,161
3,1,1,1,2007,135
3,1,1,1,2008,133
3,1,1,1,2009,158
3,1,1,1,2010,169
3,1,1,1,2011,166
3,1,1,1,2012,206
3,1,1,1,2013,171
3,1,1,1,2014,193
3,1,1,1,2015,156
3,1,1,1,2016,149
3,1,1,1,2017,188
3,1,1,1,2018,168
3,1,1,1,2019,179
3,1,1,1,2020,215
3,1,1,1,2021,224
3,1,1,1,2022,233
3,1,1,1,2023,201
3,1,2,0,2005,114
3,1,2,0,2006,81
3,1,2,0,2007,55
3,1,2,0,2008,67
3,1,2,0,2009,76
3,1,2,0,2010,79
3,1,2,0,2011,97
3,1,2,0,2012,74
3,1,2,0,2013,96
3,1,2,0,2014,99
3,1,2,0,2015,94
3,1,2,0,2016,73
3,1,2,0,2017,99
3,1,2,0,2018,82
3,1,2,0,2019,92
3,1,2,0,2020,87
3,1,2,0,2021,75
3,1,2,0,2022,101
3,1,2,0,2023,89
3,1,2,1,2005,31
3,1,2,1,2006,28
3,1,2,1,2007,27
3,1,2,1,2008,31
3,1,2,1,2009,25
3,1,2,1,2010,37
3,1,2,1,2011,33
3,1,2,1,2012,51
3,1,2,1,2013,46
3,1,2,1,2014,67
3,1,2,1,2015,54
3,1,2,1,2016,52
3,1,2,1,2017,60
3,1,2,1,2018,65
3,1,2,1,2019,60
3,1,2,1,2020,79
3,1,2,1,2021,72
3,1,2,1,2022,72
3,1,2,1,2023,106
3,0,0,0,2005,31
3,0,0,0,2006,31
3,0,0,0,2007,24
3,0,0,0,2008,35
3,0,0,0,2009,31
3,0,0,0,2010,34
3,0,0,0,2011,36
3,0,0,0,2012,41
3,0,0,0,2013,42
3,0,0,0,2014,39
3,0,0,0,2015,37
3,0,0,0,2016,30
3,0,0,0,2017,24
3,0,0,0,2018,28
3,0,0,0,2019,46
3,0,0,0,2020,49
3,0,0,0,2021,42
3,0,0,0,2022,39
3,0,0,0,2023,45
3,0,0,1,2005,26
3,0,0,1,2006,31
3,0,0,1,2007,19
3,0,0,1,2008,20
3,0,0,1,2009,41
3,0,0,1,2010,22
3,0,0,1,2011,15
3,0,0,1,2012,26
3,0,0,1,2013,32
3,0,0,1,2014,23
3,0,0,1,2015,28
3,0,0,1,2016,18
3,0,0,1,2017,23
3,0,0,1,2018,27
3,0,0,1,2019,31
3,0,0,1,2020,44
3,0,0,1,2021,51
3,0,0,1,2022,53
3,0,0,1,2023,37
3,0,1,0,2005,75
3,0,1,0,2006,53
3,0,1,0,2007,43
3,0,1,0,2008,40
3,0,1,0,2009,43
3,0,1,0,2010,66
3,0,1,0,2011,50
3,0,1,0,2012,69
3,0,1,0,2013,57
3,0,1,0,2014,47
3,0,1,0,2015,47
3,0,1,0,2016,32
3,0,1,0,2017,52
3,0,1,0,2018,33
3,0,1,0,2019,37
3,0,1,0,2020,40
3,0,1,0,2021,35
3,0,1,0,2022,56
3,0,1,0,2023,32
3,0,1,1,2005,24
3,0,1,1,2006,38
3,0,1,1,2007,20
3,0,1,1,2008,25
3,0,1,1,2009,37
3,0,1,1,2010,34
3,0,1,1,2011,35
3,0,1,1,2012,43
3,0,1,1,2013,45
3,0,1,1,2014,59
3,0,1,1,2015,50
3,0,1,1,2016,41
3,0,1,1,2017,65
3,0,1,1,2018,48
3,0,1,1,2019,45
3,0,1,1,2020,58
3,0,1,1,2021,61
3,0,1,1,2022,95
3,0,1,1,2023,67
3,0,2,0,2005,37
3,0,2,0,2006,24
3,0,2,0,2007,17
3,0,2,0,2008,20
3,0,2,0,2009,30
3,0,2,0,2010,30
3,0,2,0,2011,36
3,0,2,0,2012,37
3,0,2,0,2013,50
3,0,2,0,2014,50
3,0,2,0,2015,41
3,0,2,0,2016,31
3,0,2,0,2017,35
3,0,2,0,2018,33
3,0,2,0,2019,36
3,0,2,0,2020,34
3,0,2,0,2021,38
3,0,2,0,2022,39
3,0,2,0,2023,38
3,0,2,1,2005,2
3,0,2,1,2006,4
3,0,2,1,2007,1
3,0,2,1,2008,1
3,0,2,1,2009,2
3,0,2,1,2010,3
3,0,2,1,2011,6
3,0,2,1,2012,4
3,0,2,1,2013,8
3,0,2,1,2014,6
3,0,2,1,2015,10
3,0,2,1,2016,4
3,0,2,1,2017,12
3,0,2,1,2018,9
3,0,2,1,2019,15
3,0,2,1,2020,13
3,0,2,1,2021,22
3,0,2,1,2022,21
3,0,2,1,2023,17
6,1,0,0,2005,308
6,1,0,0,2006,308
6,1,0,0,2007,260
6,1,0,0,2008,251
6,1,0,0,2009,282
6,1,0,0,2010,259
6,1,0,0,2011,242
6,1,0,0,2012,308
6,1,0,0,2013,307
6,1,0,0,2014,302
6,1,0,0,2015,255
6,1,0,0,2016,240
6,1,0,0,2017,206
6,1,0,0,2018,240
6,1,0,0,2019,257
6,1,0,0,2020,217
6,1,0,0,2021,215
6,1,0,0,2022,214
6,1,0,0,2023,210
6,1,0,1,2005,83
6,1,0,1,2006,91
6,1,0,1,2007,91
6,1,0,1,2008,104
6,1,0,1,2009,111
6,1,0,1,2010,125
6,1,0,1,2011,128
6,1,0,1,2012,163
6,1,0,1,2013,126
6,1,0,1,2014,143
6,1,0,1,2015,115
6,1,0,1,2016,116
6,1,0,1,2017,114
6,1,0,1,2018,124
6,1,0,1,2019,128
6,1,0,1,2020,144
6,1,0,1,2021,125
6,1,0,1,2022,129
6,1,0,1,2023,148
6,1,1,0,2005,447
6,1,1,0,2006,377
6,1,1,0,2007,312
6,1,1,0,2008,338
6,1,1,0,2009,293
6,1,1,0,2010,372
6,1,1,0,2011,337
6,1,1,0,2012,318
6,1,1,0,2013,319
6,1,1,0,2014,355
6,1,1,0,2015,300
6,1,1,0,2016,236
6,1,1,0,2017,211
6,1,1,0,2018,190
6,1,1,0,2019,223
6,1,1,0,2020,213
6,1,1,0,2021,224
6,1,1,0,2022,232
6,1,1,0,2023,237
6,1,1,1,2005,104
6,1,1,1,2006,112
6,1,1,1,2007,95
6,1,1,1,2008,99
6,1,1,1,2009,99
6,1,1,1,2010,116
6,1,1,1,2011,125
6,1,1,1,2012,124
6,1,1,1,2013,125
6,1,1,1,2014,127
6,1,1,1,2015,134
6,1,1,1,2016,106
6,1,1,1,2017,124
6,1,1,1,2018,124
6,1,1,1,2019,152
6,1,1,1,2020,197
6,1,1,1,2021,183
6,1,1,1,2022,179
6,1,1,1,2023,216
6,1,2,0,2005,208
6,1,2,0,2006,127
6,1,2,0,2007,98
6,1,2,0,2008,117
6,1,2,0,2009,136
6,1,2,0,2010,160
6,1,2,0,2011,175
6,1,2,0,2012,180
6,1,2,0,2013,175
6,1,2,0,2014,189
6,1,2,0,2015,175
6,1,2,0,2016,148
6,1,2,0,2017,179
6,1,2,0,2018,146
6,1,2,0,2019,168
6,1,2,0,2020,177
6,1,2,0,2021,168
6,1,2,0,2022,161
6,1,2,0,2023,166
6,1,2,1,2005,19
6,1,2,1,2006,25
6,1,2,1,2007,14
6,1,2,1,2008,20
6,1,2,1,2009,23
6,1,2,1,2010,35
6,1,2,1,2011,26
6,1,2,1,2012,50
6,1,2,1,2013,30
6,1,2,1,2014,37
6,1,2,1,2015,31
6,1,2,1,2016,29
6,1,2,1,2017,37
6,1,2,1,2018,42
6,1,2,1,2019,60
6,1,2,1,2020,58
6,1,2,1,2021,61
6,1,2,1,2022,62
6,1,2,1,2023,78
6,0,0,0,2005,69
6,0,0,0,2006,49
6,0,0,0,2007,41
6,0,0,0,2008,45
6,0,0,0,2009,55
6,0,0,0,2010,64
6,0,0,0,2011,62
6,0,0,0,2012,70
6,0,0,0,2013,71
6,0,0,0,2014,59
6,0,0,0,2015,57
6,0,0,0,2016,40
6,0,0,0,2017,47
6,0,0,0,2018,45
6,0,0,0,2019,49
6,0,0,0,2020,61
6,0,0,0,2021,62
6,0,0,0,2022,60
6,0,0,0,2023,69
6,0,0,1,2005,17
6,0,0,1,2006,8
6,0,0,1,2007,15
6,0,0,1,2008,17
6,0,0,1,2009,27
6,0,0,1,2010,23
6,0,0,1,2011,23
6,0,0,1,2012,27
6,0,0,1,2013,24
6,0,0,1,2014,29
6,0,0,1,2015,21
6,0,0,1,2016,14
6,0,0,1,2017,16
6,0,0,1,2018,20
6,0,0,1,2019,35
6,0,0,1,2020,44
6,0,0,1,2021,41
6,0,0,1,2022,38
6,0,0,1,2023,42
6,0,1,0,2005,127
6,0,1,0,2006,71
6,0,1,0,2007,74
6,0,1,0,2008,81
6,0,1,0,2009,79
6,0,1,0,2010,130
6,0,1,0,2011,111
6,0,1,0,2012,101
6,0,1,0,2013,97
6,0,1,0,2014,95
6,0,1,0,2015,68
6,0,1,0,2016,61
6,0,1,0,2017,61
6,0,1,0,2018,54
6,0,1,0,2019,74
6,0,1,0,2020,67
6,0,1,0,2021,61
6,0,1,0,2022,67
6,0,1,0,2023,81
6,0,1,1,2005,27
6,0,1,1,2006,13
6,0,1,1,2007,18
6,0,1,1,2008,25
6,0,1,1,2009,16
6,0,1,1,2010,32
6,0,1,1,2011,25
6,0,1,1,2012,25
6,0,1,1,2013,30
6,0,1,1,2014,35
6,0,1,1,2015,28
6,0,1,1,2016,28
6,0,1,1,2017,28
6,0,1,1,2018,29
6,0,1,1,2019,43
6,0,1,1,2020,61
6,0,1,1,2021,58
6,0,1,1,2022,33
6,0,1,1,2023,50
6,0,2,0,2005,65
6,0,2,0,2006,39
6,0,2,0,2007,30
6,0,2,0,2008,40
6,0,2,0,2009,37
6,0,2,0,2010,57
6,0,2,0,2011,50
6,0,2,0,2012,50
6,0,2,0,2013,54
6,0,2,0,2014,59
6,0,2,0,2015,67
6,0,2,0,2016,40
6,0,2,0,2017,53
6,0,2,0,2018,43
6,0,2,0,2019,55
6,0,2,0,2020,48
6,0,2,0,2021,61
6,0,2,0,2022,79
6,0,2,0,2023,62
6,0,2,1,2005,3
6,0,2,1,2006,4
6,0,2,1,2007,4
6,0,2,1,2008,6
6,0,2,1,2009,6
6,0,2,1,2010,5
6,0,2,1,2011,3
6,0,2,1,2012,7
6,0,2,1,2013,5
6,0,2,1,2014,7
6,0,2,1,2015,7
6,0,2,1,2016,10
6,0,2,1,2017,5
6,0,2,1,2018,10
6,0,2,1,2019,4
6,0,2,1,2020,19
6,0,2,1,2021,11
6,0,2,1,2022,17
6,0,2,1,2023,23
9,1,0,0,2005,211
9,1,0,0,2006,226
9,1,0,0,2007,170
9,1,0,0,2008,164
9,1,0,0,2009,183
9,1,0,0,2010,212
9,1,0,0,2011,216
9,1,0,0,2012,260
9,1,0,0,2013,245
9,1,0,0,2014,210
9,1,0,0,2015,207
9,1,0,0,2016,159
9,1,0,0,2017,166
9,1,0,0,2018,168
9,1,0,0,2019,178
9,1,0,0,2020,175
9,1,0,0,2021,196
9,1,0,0,2022,179
9,1,0,0,2023,186
9,1,0,1,2005,173
9,1,0,1,2006,177
9,1,0,1,2007,133
9,1,0,1,2008,121
9,1,0,1,2009,139
9,1,0,1,2010,171
9,1,0,1,2011,190
9,1,0,1,2012,220
9,1,0,1,2013,192
9,1,0,1,2014,210
9,1,0,1,2015,228
9,1,0,1,2016,215
9,1,0,1,2017,228
9,1,0,1,2018,218
9,1,0,1,2019,266
9,1,0,1,2020,271
9,1,0,1,2021,247
9,1,0,1,2022,268
9,1,0,1,2023,245
9,1,1,0,2005,291
9,1,1,0,2006,283
9,1,1,0,2007,189
9,1,1,0,2008,184
9,1,1,0,2009,225
9,1,1,0,2010,260
9,1,1,0,2011,218
9,1,1,0,2012,212
9,1,1,0,2013,209
9,1,1,0,2014,204
9,1,1,0,2015,193
9,1,1,0,2016,153
9,1,1,0,2017,175
9,1,1,0,2018,157
9,1,1,0,2019,163
9,1,1,0,2020,214
9,1,1,0,2021,199
9,1,1,0,2022,201
9,1,1,0,2023,178
9,1,1,1,2005,170
9,1,1,1,2006,175
9,1,1,1,2007,131
9,1,1,1,2008,113
9,1,1,1,2009,155
9,1,1,1,2010,183
9,1,1,1,2011,193
9,1,1,1,2012,216
9,1,1,1,2013,193
9,1,1,1,2014,246
9,1,1,1,2015,243
9,1,1,1,2016,196
9,1,1,1,2017,220
9,1,1,1,2018,251
9,1,1,1,2019,266
9,1,1,1,2020,299
9,1,1,1,2021,342
9,1,1,1,2022,348
9,1,1,1,2023,354
9,1,2,0,2005,134
9,1,2,0,2006,117
9,1,2,0,2007,77
9,1,2,0,2008,95
9,1,2,0,2009,116
9,1,2,0,2010,119
9,1,2,0,2011,118
9,1,2,0,2012,140
9,1,2,0,2013,127
9,1,2,0,2014,138
9,1,2,0,2015,153
9,1,2,0,2016,124
9,1,2,0,2017,125
9,1,2,0,2018,115
9,1,2,0,2019,131
9,1,2,0,2020,144
9,1,2,0,2021,126
9,1,2,0,2022,127
9,1,2,0,2023,110
9,1,2,1,2005,44
9,1,2,1,2006,41
9,1,2,1,2007,38
9,1,2,1,2008,27
9,1,2,1,2009,32
9,1,2,1,2010,57
9,1,2,1,2011,56
9,1,2,1,2012,86
9,1,2,1,2013,51
9,1,2,1,2014,78
9,1,2,1,2015,70
9,1,2,1,2016,54
9,1,2,1,2017,85
9,1,2,1,2018,95
9,1,2,1,2019,96
9,1,2,1,2020,122
9,1,2,1,2021,104
9,1,2,1,2022,106
9,1,2,1,2023,126
9,0,0,0,2005,30
9,0,0,0,2006,40
9,0,0,0,2007,27
9,0,0,0,2008,32
9,0,0,0,2009,37
9,0,0,0,2010,29
9,0,0,0,2011,33
9,0,0,0,2012,47
9,0,0,0,2013,43
9,0,0,0,2014,41
9,0,0,0,2015,46
9,0,0,0,2016,36
9,0,0,0,2017,37
9,0,0,0,2018,32
9,0,0,0,2019,37
9,0,0,0,2020,47
9,0,0,0,2021,55
9,0,0,0,2022,56
9,0,0,0,2023,43
9,0,0,1,2005,26
9,0,0,1,2006,31
9,0,0,1,2007,22
9,0,0,1,2008,20
9,0,0,1,2009,26
9,0,0,1,2010,35
9,0,0,1,2011,32
9,0,0,1,2012,32
9,0,0,1,2013,38
9,0,0,1,2014,54
9,0,0,1,2015,56
9,0,0,1,2016,46
9,0,0,1,2017,24
9,0,0,1,2018,49
9,0,0,1,2019,49
9,0,0,1,2020,57
9,0,0,1,2021,69
9,0,0,1,2022,67
9,0,0,1,2023,66
9,0,1,0,2005,58
9,0,1,0,2006,66
9,0,1,0,2007,47
9,0,1,0,2008,43
9,0,1,0,2009,45
9,0,1,0,2010,65
9,0,1,0,2011,63
9,0,1,0,2012,74
9,0,1,0,2013,64
9,0,1,0,2014,71
9,0,1,0,2015,64
9,0,1,0,2016,50
9,0,1,0,2017,38
9,0,1,0,2018,43
9,0,1,0,2019,44
9,0,1,0,2020,46
9,0,1,0,2021,63
9,0,1,0,2022,55
9,0,1,0,2023,50
9,0,1,1,2005,26
9,0,1,1,2006,36
9,0,1,1,2007,20
9,0,1,1,2008,29
9,0,1,1,2009,26
9,0,1,1,2010,35
9,0,1,1,2011,36
9,0,1,1,2012,57
9,0,1,1,2013,44
9,0,1,1,2014,66
9,0,1,1,2015,51
9,0,1,1,2016,49
9,0,1,1,2017,61
9,0,1,1,2018,60
9,0,1,1,2019,73
9,0,1,1,2020,74
9,0,1,1,2021,80
9,0,1,1,2022,88
9,0,1,1,2023,95
9,0,2,0,2005,31
9,0,2,0,2006,39
9,0,2,0,2007,28
9,0,2,0,2008,22
9,0,2,0,2009,30
9,0,2,0,2010,55
9,0,2,0,2011,31
9,0,2,0,2012,42
9,0,2,0,2013,46
9,0,2,0,2014,39
9,0,2,0,2015,50
9,0,2,0,2016,41
9,0,2,0,2017,47
9,0,2,0,2018,47
9,0,2,0,2019,41
9,0,2,0,2020,46
9,0,2,0,2021,47
9,0,2,0,2022,48
9,0,2,0,2023,42
9,0,2,1,2005,9
9,0,2,1,2006,4
9,0,2,1,2007,9
9,0,2,1,2008,5
9,0,2,1,2009,3
9,0,2,1,2010,9
9,0,2,1,2011,11
9,0,2,1,2012,11
9,0,2,1,2013,14
9,0,2,1,2014,27
9,0,2,1,2015,19
9,0,2,1,2016,9
9,0,2,1,2017,16
9,0,2,1,2018,10
9,0,2,1,2019,22
9,0,2,1,2020,23
9,0,2,1,2021,34
9,0,2,1,2022,33
9,0,2,1,2023,27
25,1,0,0,2005,259
25,1,0,0,2006,232
25,1,0,0,2007,227
25,1,0,0,2008,266
25,1,0,0,2009,240
25,1,0,0,2010,237
25,1,0,0,2011,236
25,1,0,0,2012,285
25,1,0,0,2013,251
25,1,0,0,2014,267
25,1,0,0,2015,210
25,1,0,0,2016,232
25,1,0,0,2017,265
25,1,0,0,2018,284
25,1,0,0,2019,280
25,1,0,0,2020,266
25,1,0,0,2021,201
25,1,0,0,2022,252
25,1,0,0,2023,276
25,1,0,1,2005,47
25,1,0,1,2006,56
25,1,0,1,2007,34
25,1,0,1,2008,40
25,1,0,1,2009,50
25,1,0,1,2010,42
25,1,0,1,2011,40
25,1,0,1,2012,56
25,1,0,1,2013,55
25,1,0,1,2014,58
25,1,0,1,2015,63
25,1,0,1,2016,61
25,1,0,1,2017,58
25,1,0,1,2018,69
25,1,0,1,2019,81
25,1,0,1,2020,93
25,1,0,1,2021,75
25,1,0,1,2022,61
25,1,0,1,2023,84
25,1,1,0,2005,653
25,1,1,0,2006,633
25,1,1,0,2007,538
25,1,1,0,2008,476
25,1,1,0,2009,464
25,1,1,0,2010,466
25,1,1,0,2011,487
25,1,1,0,2012,530
25,1,1,0,2013,548
25,1,1,0,2014,490
25,1,1,0,2015,501
25,1,1,0,2016,487
25,1,1,0,2017,370
25,1,1,0,2018,342
25,1,1,0,2019,346
25,1,1,0,2020,392
25,1,1,0,2021,368
25,1,1,0,2022,418
25,1,1,0,2023,338
25,1,1,1,2005,88
25,1,1,1,2006,98
25,1,1,1,2007,64
25,1,1,1,2008,52
25,1,1,1,2009,67
25,1,1,1,2010,76
25,1,1,1,2011,72
25,1,1,1,2012,92
25,1,1,1,2013,81
25,1,1,1,2014,102
25,1,1,1,2015,81
25,1,1,1,2016,95
25,1,1,1,2017,97
25,1,1,1,2018,109
25,1,1,1,2019,112
25,1,1,1,2020,125
25,1,1,1,2021,143
25,1,1,1,2022,126
25,1,1,1,2023,135
25,1,2,0,2005,319
25,1,2,0,2006,296
25,1,2,0,2007,264
25,1,2,0,2008,255
25,1,2,0,2009,299
25,1,2,0,2010,310
25,1,2,0,2011,373
25,1,2,0,2012,366
25,1,2,0,2013,419
25,1,2,0,2014,380
25,1,2,0,2015,457
25,1,2,0,2016,501
25,1,2,0,2017,410
25,1,2,0,2018,432
25,1,2,0,2019,388
25,1,2,0,2020,433
25,1,2,0,2021,482
25,1,2,0,2022,605
25,1,2,0,2023,460
25,1,2,1,2005,32
25,1,2,1,2006,36
25,1,2,1,2007,32
25,1,2,1,2008,21
25,1,2,1,2009,22
25,1,2,1,2010,48
25,1,2,1,2011,40
25,1,2,1,2012,37
25,1,2,1,2013,49
25,1,2,1,2014,44
25,1,2,1,2015,53
25,1,2,1,2016,47
25,1,2,1,2017,50
25,1,2,1,2018,48
25,1,2,1,2019,66
25,1,2,1,2020,58
25,1,2,1,2021,65
25,1,2,1,2022,72
25,1,2,1,2023,69
25,0,0,0,2005,55
25,0,0,0,2006,41
25,0,0,0,2007,59
25,0,0,0,2008,41
25,0,0,0,2009,49
25,0,0,0,2010,48
25,0,0,0,2011,53
25,0,0,0,2012,51
25,0,0,0,2013,56
25,0,0,0,2014,41
25,0,0,0,2015,46
25,0,0,0,2016,43
25,0,0,0,2017,41
25,0,0,0,2018,52
25,0,0,0,2019,57
25,0,0,0,2020,56
25,0,0,0,2021,72
25,0,0,0,2022,56
25,0,0,0,2023,42
25,0,0,1,2005,5
25,0,0,1,2006,16
25,0,0,1,2007,5
25,0,0,1,2008,8
25,0,0,1,2009,14
25,0,0,1,2010,16
25,0,0,1,2011,9
25,0,0,1,2012,14
25,0,0,1,2013,11
25,0,0,1,2014,12
25,0,0,1,2015,21
25,0,0,1,2016,11
25,0,0,1,2017,14
25,0,0,1,2018,20
25,0,0,1,2019,21
25,0,0,1,2020,17
25,0,0,1,2021,14
25,0,0,1,2022,29
25,0,0,1,2023,11
25,0,1,0,2005,239
25,0,1,0,2006,228
25,0,1,0,2007,230
25,0,1,0,2008,148
25,0,1,0,2009,219
25,0,1,0,2010,182
25,0,1,0,2011,246
25,0,1,0,2012,229
25,0,1,0,2013,216
25,0,1,0,2014,232
25,0,1,0,2015,211
25,0,1,0,2016,216
25,0,1,0,2017,167
25,0,1,0,2018,148
25,0,1,0,2019,158
25,0,1,0,2020,178
25,0,1,0,2021,182
25,0,1,0,2022,181
25,0,1,0,2023,151
25,0,1,1,2005,44
25,0,1,1,2006,22
25,0,1,1,2007,27
25,0,1,1,2008,29
25,0,1,1,2009,28
25,0,1,1,2010,26
25,0,1,1,2011,34
25,0,1,1,2012,34
25,0,1,1,2013,42
25,0,1,1,2014,33
25,0,1,1,2015,37
25,0,1,1,2016,40
25,0,1,1,2017,42
25,0,1,1,2018,44
25,0,1,1,2019,43
25,0,1,1,2020,46
25,0,1,1,2021,54
25,0,1,1,2022,59
25,0,1,1,2023,50
25,0,2,0,2005,95
25,0,2,0,2006,127
25,0,2,0,2007,113
25,0,2,0,2008,99
25,0,2,0,2009,122
25,0,2,0,2010,121
25,0,2,0,2011,148
25,0,2,0,2012,165
25,0,2,0,2013,171
25,0,2,0,2014,158
25,0,2,0,2015,190
25,0,2,0,2016,187
25,0,2,0,2017,180
25,0,2,0,2018,193
25,0,2,0,2019,178
25,0,2,0,2020,203
25,0,2,0,2021,232
25,0,2,0,2022,246
25,0,2,0,2023,249
25,0,2,1,2005,20
25,0,2,1,2006,9
25,0,2,1,2007,13
25,0,2,1,2008,14
25,0,2,1,2009,11
25,0,2,1,2010,13
25,0,2,1,2011,22
25,0,2,1,2012,11
25,0,2,1,2013,20
25,0,2,1,2014,28
25,0,2,1,2015,23
25,0,2,1,2016,27
25,0,2,1,2017,22
25,0,2,1,2018,19
25,0,2,1,2019,24
25,0,2,1,2020,31
25,0,2,1,2021,26
25,0,2,1,2022,31
25,0,2,1,2023,35
26,1,0,0,2005,383
26,1,0,0,2006,323
26,1,0,0,2007,315
26,1,0,0,2008,328
26,1,0,0,2009,346
26,1,0,0,2010,380
26,1,0,0,2011,311
26,1,0,0,2012,348
26,1,0,0,2013,360
26,1,0,0,2014,358
26,1,0,0,2015,351
26,1,0,0,2016,315
26,1,0,0,2017,317
26,1,0,0,2018,344
26,1,0,0,2019,343
26,1,0,0,2020,309
26,1,0,0,2021,257
26,1,0,0,2022,286
26,1,0,0,2023,261
26,1,0,1,2005,121
26,1,0,1,2006,125
26,1,0,1,2007,119
26,1,0,1,2008,117
26,1,0,1,2009,142
26,1,0,1,2010,141
26,1,0,1,2011,146
26,1,0,1,2012,169
26,1,0,1,2013,155
26,1,0,1,2014,168
26,1,0,1,2015,169
26,1,0,1,2016,162
26,1,0,1,2017,186
26,1,0,1,2018,189
26,1,0,1,2019,180
26,1,0,1,2020,264
26,1,0,1,2021,250
26,1,0,1,2022,223
26,1,0,1,2023,227
26,1,1,0,2005,491
26,1,1,0,2006,426
26,1,1,0,2007,389
26,1,1,0,2008,344
26,1,1,0,2009,364
26,1,1,0,2010,419
26,1,1,0,2011,373
26,1,1,0,2012,410
26,1,1,0,2013,429
26,1,1,0,2014,453
26,1,1,0,2015,400
26,1,1,0,2016,310
26,1,1,0,2017,337
26,1,1,0,2018,280
26,1,1,0,2019,340
26,1,1,0,2020,318
26,1,1,0,2021,304
26,1,1,0,2022,289
26,1,1,0,2023,271
26,1,1,1,2005,124
26,1,1,1,2006,137
26,1,1,1,2007,128
26,1,1,1,2008,140
26,1,1,1,2009,130
26,1,1,1,2010,149
26,1,1,1,2011,167
26,1,1,1,2012,192
26,1,1,1,2013,172
26,1,1,1,2014,205
26,1,1,1,2015,214
26,1,1,1,2016,183
26,1,1,1,2017,208
26,1,1,1,2018,188
26,1,1,1,2019,231
26,1,1,1,2020,268
26,1,1,1,2021,315
